rhoL,uL,TL,rhoR,uR,TR,s1,s2,s3,type
0.7293,-0.309901,1.220027,1.070805,-0.9498312,1.010943,0.6101112,0.4777416,1.778243,2
1.754742,-0.7319802,0.9109206,0.3664424,-0.1389091,1.297753,-0.2721647,-0.1493408,-0.4300841,2
0.9706349,-0.5473338,1.120857,1.027493,0.4190516,0.5517743,9.968204,-0.1297626,-1.106146,2
0.6204621,-0.7767325,1.043923,0.1089289,0.5952612,1.138293,-0.6665744,-0.2322863,-0.7072659,2
1.158088,-0.6775405,1.163763,1.652307,-0.5710474,0.9271529,-0.1226054,0.8241776,-1.441922,2
1.559164,0.7625834,0.7225325,0.9135082,0.6445214,1.000755,0.2968394,0.6600472,70.90473,2
1.77312,0.0237671,0.4132232,0.5857987,0.6329702,1.033892,0.1116501,-0.3935927,-0.7322894,2
1.510948,-0.8863787,1.270824,1.09003,0.08370971,1.317689,0.04113151,-0.3100797,-0.06355036,2
1.214349,-0.6610698,0.8882823,0.7919016,1.022032,1.234083,-0.05552904,-0.2245296,-0.8547278,2
1.685654,0.1196441,1.050064,1.693536,0.9024077,1.278342,1.462717,-0.3231501,-0.5071645,2
1.36388,-0.6868653,0.5972033,1.964438,0.3414718,0.9915049,-2.468458,0.09023185,-1.258227,2
0.2471787,-0.4161712,1.233176,1.041975,1.449507,1.378608,-0.37784,0.003268875,-0.3428497,2
1.152648,-0.5323452,1.053213,0.6733702,0.7266586,0.9989374,-1.145108,-0.2833753,-1.218202,2
1.722036,-0.06652559,0.5503951,1.232108,-0.07989895,0.8846018,0.6389819,8.657056,-0.8627422,2
0.8211269,-0.5583996,0.7945294,1.800512,-0.2337647,0.9129674,-0.9691513,11.93812,-1.025031,2
0.8966477,-0.1546544,0.7390053,1.795187,0.6859576,0.9336855,-0.6661304,-0.2285541,-0.598867,2
0.1896663,-0.3220201,1.201909,1.298923,0.5442916,1.029261,-0.7893345,-0.2889537,-0.9098906,2
0.2967986,-0.8484954,0.7323894,0.5471724,-0.2718375,0.4819598,-0.5260996,0.6513259,0.5543558,2
0.01448312,-0.9492396,1.063077,0.3174169,0.1310309,0.231941,-0.1258989,-0.1130232,-3.850402,2
0.4865813,-0.6962354,1.38882,1.022974,0.09824429,0.6724088,0.3053545,-0.3708681,-1.180291,2
0.1424187,-0.2204137,1.252338,0.2089656,0.6823374,0.5993972,1.904057,0.2547473,-1.862451,2
1.51878,-0.03131288,0.6839923,1.992296,0.8841246,0.8685479,0.3530588,-0.01650292,-0.0428979,2
0.492532,-1.297805,1.229815,1.8324,-0.5946583,0.940407,-0.6398251,-2.209733,-1.1483,2
1.336328,-0.7468262,1.115575,1.804172,-0.7132467,1.051104,-0.5270771,-0.4628534,-0.7323857,2
0.5585473,-0.0106964,1.052401,0.1641736,0.1694226,1.148583,-0.9282179,1.246412,-1.19837,2
1.731899,0.8724784,1.194723,1.244344,0.7319048,1.375841,-0.04637394,0.3024366,0.9288064,2
0.8895153,-0.5879979,1.374144,1.997063,-0.235156,1.006449,-0.5822862,-0.9940285,-1.230504,2
1.96654,-0.5602548,0.5103216,0.4368997,0.5913696,0.5833002,-0.1513112,0.03349345,-0.1176063,2
1.333762,-0.2968806,0.9892403,1.222035,-0.4051608,1.334588,3.27146,-3.959203,-1.304384,2
0.2349738,-0.624965,0.5617442,0.865108,-0.07144611,0.3071319,-0.286891,0.357533,1.696878,2
0.4861764,0.6206446,1.288391,0.7466035,1.229941,1.231583,0.4061306,0.2901935,0.427519,2
1.846563,-0.4462112,1.032624,0.1621198,0.808794,1.367373,-0.8405365,-0.1432416,-0.9579533,2
0.6827655,-0.1334167,0.6067587,0.3427165,0.3056342,0.4606337,-0.7837747,0.008119166,-0.6939271,2
1.129254,-0.3395393,0.6516083,0.1955651,-0.4567663,1.387262,-0.2193225,0.1037022,-0.7833724,2
1.385225,-0.6451763,0.7526817,0.9056643,0.4146428,0.9457895,0.3768632,-0.1698383,4.758571,2
0.4470293,-1.219653,1.384578,1.837,-0.584021,0.793789,-0.3431581,-0.5463294,-0.4355035,2
1.524228,0.8030097,0.6906046,1.441283,0.8968931,0.9247281,3.196658,-5.762678,-0.6085279,2
0.9798722,0.0775465,0.8483863,0.4854629,0.8912872,1.129293,-0.7909721,-0.04636282,-18.82336,2
1.442047,-0.3476884,0.7835945,1.201027,0.5845615,0.9674473,0.1834149,-0.3074243,-0.7396343,2
0.779721,0.3430376,1.15294,1.804925,0.4163845,0.9918069,-0.5495418,-0.3779005,-1.032747,2
0.1407143,-0.7785675,1.333019,0.8604727,-0.01160421,1.201654,-1.058615,2.621155,-1.26458,2
0.6193191,-1.494359,1.409869,0.3962582,-0.04137339,0.9897327,-0.09451326,0.04222487,-0.1888669,2
1.840229,0.1404527,1.181783,1.31314,0.882448,1.216319,-1.695718,0.0935747,-3.067761,2
0.6487212,0.3814904,0.4300202,0.6035721,0.3051218,0.3852302,-0.09574346,-0.07984362,-0.124561,2
1.05223,-0.3166541,0.5636628,0.4488407,1.378372,1.389561,-0.06364509,-0.08086202,-0.430339,2
0.6627669,0.3574997,1.012385,1.898575,0.498188,0.8158949,-0.3724045,-0.2052729,-0.6575716,2
0.4449239,-0.6369892,0.6445612,0.6298403,-0.07984866,0.2913152,0.1665544,-0.04170955,-0.1730861,2
0.4967063,-0.391058,0.5126266,0.286841,0.220702,0.6480127,0.06738921,-0.1370221,0.8135173,2
0.7963386,1.474432,1.310865,1.821262,1.116345,1.111044,-0.4282507,-0.5272057,-0.8467104,2
0.4869465,-0.9879624,1.182875,0.9024047,-0.03683229,0.4093167,0.5125882,-0.1691457,-0.5814506,2
0.2578462,-0.08057221,0.9376819,0.118255,0.2919638,0.7457594,-1.0824,0.3201838,-1.033502,2
1.08164,-0.1423331,1.233432,1.960886,0.02263966,0.9231635,-0.118891,-0.5391798,0.5884377,2
0.5170433,0.5040712,1.264707,1.37766,0.1436564,0.6915073,-0.1185389,-3.026641,-0.2946604,2
0.8141801,0.4988561,0.8194942,0.3355339,0.73169,1.300883,-0.2506746,0.3136471,-5.082474,2
1.773096,-0.2600413,0.6985326,0.8975664,-0.1072025,0.9595752,-0.1347919,-0.07295075,0.4423288,2
1.549681,-0.3283032,0.4183351,0.03762902,0.2881828,1.039512,-0.245957,-0.08891891,-0.2486436,2
1.304295,-0.2714526,0.314156,1.207323,-0.2849796,0.3591616,0.3304381,2.114781,-0.3571591,2
0.4804153,-0.5736704,1.19362,1.31467,-0.8120003,0.9603705,-0.2637287,-0.09314218,-0.264429,2
0.2817692,-0.4442897,0.8747611,0.3069621,0.9433972,0.9095626,3.557787,-0.0851841,0.935676,2
0.8957947,-0.2571132,0.6626331,1.821363,0.2261569,0.297471,0.2316624,-0.05137453,-0.7875824,2
1.59657,-1.196032,1.034892,1.600152,-0.08157468,1.062441,-314.603,0.3751115,4.241503,2
1.445457,0.05128724,0.3270873,1.834609,0.2532275,0.2183586,0.8160582,0.172872,-0.9377876,2
0.505743,0.4011127,1.322648,0.6127281,0.1414675,1.315109,-1.273029,-0.1456976,-1.920383,2
1.086595,1.064146,1.060647,1.267698,1.237453,1.412517,-2.451572,-1.708207,-0.8511033,2
1.147776,-0.2520613,1.308209,1.86053,0.2677665,0.9430575,0.1256452,-0.3433078,-2.006524,2
0.3841332,-0.6631206,0.7569986,0.1640416,0.03171097,0.9324502,-0.02763326,-0.07551247,0.08072194,2
1.388471,-0.90547,1.38408,1.527931,-0.4066301,0.8782759,4.069581,-0.8550029,-0.9428002,2
1.4078,-0.36776,1.325522,1.739499,0.6029661,1.325935,-0.7119208,-0.5086236,-0.9227814,2
0.5026994,-0.4547085,0.7131112,0.4183771,1.236925,1.056992,-1.457885,0.0472909,0.2559036,2
1.135347,-0.7396168,0.984172,1.230232,1.380123,1.381812,-1.127017,-0.1020476,-0.3895981,2
0.3538604,-1.311244,1.372981,1.004828,-0.7319662,0.9786232,-0.4810597,-1.112006,-0.9703405,2
1.066258,-0.1824269,1.191133,1.574784,0.4056413,1.186518,-0.8726763,-0.4667522,-1.128129,2
0.6920163,-0.553313,0.8970236,0.5747638,0.7013044,1.393189,2.167463,-0.3109459,-1.509235,2
1.841843,-1.210071,1.175905,1.64103,0.4671341,0.9172738,1.092281,-0.09146249,-0.0262602,2
1.832855,-0.5643128,1.098293,0.8014491,0.9652488,1.024875,-1.21292,-0.1689759,-1.316409,2
0.7108535,-1.121596,1.114997,0.5959311,0.2322908,1.269283,3.182545,-0.0001335538,7.481966,2
1.553633,-0.63974,0.6940042,0.9724321,1.252789,1.330631,0.3554679,-0.06977223,-0.7101425,2
1.350026,-0.9873604,1.342067,0.5562733,0.2686599,1.263775,-0.7416518,-0.3558831,-0.8208417,2
0.4609393,-1.203384,1.059514,0.9425801,0.01419037,0.9582708,-1.408863,0.4216346,-3.326459,2
1.724369,0.05849658,1.375915,0.8469391,1.101822,0.9516599,-2.093627,1.40745,-1.783072,2
1.765221,-0.1992971,0.5462859,1.171232,0.7243997,0.9360055,0.1501904,-0.2066743,-0.5308155,2
1.639734,-0.6385232,0.7613587,1.01257,-0.280812,0.8898665,0.1203828,0.07287328,0.4789156,2
0.9307706,-0.4148492,0.5950489,1.22719,0.7234439,0.6874419,0.1538434,-0.0405917,0.006594587,2
0.7032765,-0.01832311,0.4446471,0.0698834,0.819486,0.8790357,-0.3903309,0.4642309,-0.6031535,2
0.721737,-0.7168695,0.6919652,1.020164,0.1275335,0.3645594,-0.08643876,-0.02735115,-0.1178188,2
1.89627,-0.04978282,0.6512326,0.4759367,1.206694,1.075826,-0.6687825,0.2441532,-3.691515,2
0.09445652,-0.1467918,0.6502118,0.2921665,-0.06567008,0.4589939,-0.2872587,-0.08331715,-0.5389773,2
1.272367,-0.5821483,0.6615371,1.69647,-0.196757,0.6209623,-1.021214,0.2801958,-7.17118,2
0.8538715,-1.33043,1.124423,0.4220578,0.8613361,1.170576,0.3216007,0.07847962,0.386236,2
0.7227883,-0.466624,1.259787,0.5833349,-0.1128293,1.238524,-0.8719504,-0.4741882,-1.036895,2
1.635347,0.1545301,1.384671,1.22241,0.7350126,0.9166906,-3.236052,1.24195,-1.697905,2
1.983041,-0.7239859,0.6337493,1.900355,0.08560008,0.2815887,-0.2835648,0.07262229,-0.06166382,2
0.7406772,-1.056538,0.9049457,0.8222058,-0.06970698,0.6625903,-3.875307,0.2141756,0.3991262,2
1.442978,-0.02477379,0.2505442,0.3787641,0.5380884,0.6796572,-0.04162184,-0.1607289,-0.3600024,2
1.686081,0.5436866,0.7045864,0.08771928,0.8656442,1.324145,-0.3485535,-0.7280443,-0.4683618,2
0.1670105,-1.111582,1.329146,0.9859362,0.1123987,0.823235,-0.7250789,0.04022825,-1.083873,2
1.833854,-0.5681981,0.6897217,1.958086,0.7985221,1.302296,-10.19167,-0.1807432,-1.17917,2
0.7433524,-0.03592978,0.7825645,0.8061237,0.2134257,0.5305852,3.414707,0.09456766,-0.9267245,2
1.268057,0.04284596,1.390566,1.764498,0.1640917,1.219091,-0.2732217,-0.3555987,-1.175689,2
0.1038084,-1.144797,1.038739,0.5795234,-0.8900142,0.7727852,-0.02189548,-0.03605868,-0.01756527,2
0.2754989,-0.3397416,1.248356,0.8879051,0.6460939,0.947815,-0.337295,-0.311017,-0.4623425,2
0.5892828,-0.5836564,0.5647321,0.3686527,0.3721576,0.7652625,0.5232694,-0.0530462,48.21085,2
1.263413,0.2325343,0.5265853,1.943286,0.6015227,0.715535,-0.5150527,-0.160243,-0.3429739,2
0.3946828,-0.4591666,1.17353,1.953075,0.6437293,0.9763633,-0.625796,-0.2972453,-0.721661,2
0.8514282,-0.4336295,1.340692,0.7758218,0.6256577,0.6372775,-10.30042,0.07889967,-1.490403,2
1.813974,-0.5016956,0.7298267,0.1328964,-0.3502424,1.394151,-0.3263481,-0.2267164,-0.6546647,2
0.7185221,-1.288426,1.147548,0.9958131,1.192547,1.013586,0.1470957,0.1469507,0.7536555,2
1.45731,-0.4242523,1.176298,1.771728,1.351851,1.25762,2.216875,-0.03297378,0.760634,2
1.438277,-0.8788202,1.06917,0.1628192,0.05000054,1.15949,-0.6034258,-0.1875758,-0.6498315,2
0.9680798,-1.073016,1.206671,1.904144,0.8521458,1.208924,-1.058398,-0.2404675,-1.187316,2
1.261181,-0.1613148,0.507189,0.227008,0.384478,0.7002918,-0.4203988,-0.13601,-0.5277945,2
0.5165159,-1.215876,1.182955,1.659639,-0.5513628,0.6601721,-0.2512567,-0.6158462,0.9347987,2
1.810321,0.1364699,0.4412517,0.0675614,0.7442543,1.287911,-0.3396606,-0.9872871,-0.3809598,2
0.557969,0.03570869,0.7616001,1.743556,1.301035,1.12831,-0.1761574,0.1661587,-0.1140202,2
1.908184,-0.9423069,1.188046,1.312592,-0.6408363,1.249856,-0.1527231,0.0001309064,-0.168954,2
0.09906045,-1.239215,1.366817,1.255314,-0.03614215,1.086654,-1.075384,13.35464,-1.405356,2
0.6021509,-1.01536,1.031724,0.01360451,0.7266241,1.277153,-0.5620924,0.3016904,-0.5294433,2
0.6243571,-0.6744202,1.304215,0.4925447,0.7942002,0.8202857,-3.69997,-0.1273626,-1.463314,2
1.673361,-1.237908,1.358827,1.977129,0.08403821,1.190087,-3.088214,-0.1036756,1.375094,2
1.471408,0.9605401,1.020428,0.7141662,0.6442422,1.140762,-0.1154614,0.0606162,-0.07564059,2
0.4823798,-0.3357511,0.6850453,0.1833578,0.04969472,0.5362509,-0.6434578,-0.1868871,-0.616186,2
0.1189437,-1.108784,1.171688,1.160215,-0.09340362,0.9220365,-0.889622,28.32205,-1.194704,2
0.4615541,-0.7263021,0.9641575,1.931142,-0.1474672,1.011263,-0.9310805,13.46103,-1.092889,2
0.2303149,-0.6336519,1.112944,0.6996009,-0.1983985,0.5629978,-0.1738883,-6.520464,-0.9192196,2
1.082082,-1.0369,1.413393,0.4549347,0.6104104,0.9550204,-1.209299,-0.2467883,-1.01174,2
1.257335,-0.2378146,1.083259,1.948782,0.1801888,1.099947,-1.053042,-0.35139,-1.261468,2
0.1572611,0.09266704,1.410412,1.225909,-0.2602768,0.5002949,-0.02126831,0.1364418,-5.103963,2
1.744011,0.6287292,1.194468,1.472708,0.4125575,1.22275,-0.3184262,-0.168206,-0.4998925,2
1.221137,0.2253819,0.885784,0.1406772,1.130965,1.275862,-0.7719427,-5.433101,-1.089821,2
0.3861638,-0.5501907,1.232422,0.6392512,1.024317,1.171849,-0.006919558,-0.2461957,-0.02390198,2
0.5294339,-0.0364015,0.7669901,1.314046,0.06912148,0.5809006,-0.279435,-0.302751,-0.6863115,2
0.3724016,-1.458206,1.29073,0.1726612,0.5547135,0.65444,-0.4327377,0.1498213,-0.2419032,2
0.6412451,-0.685277,1.154873,0.8015217,-1.15016,1.006266,1.593272,1.033928,4.226607,2
1.674537,-0.8773476,1.278776,1.193401,0.08239004,1.172186,-0.5432591,-0.3617464,-0.6296352,2
1.492348,0.8561603,0.8565661,1.322975,1.309343,1.287771,0.7340512,-0.5935904,-0.3626717,2
0.2137695,0.07475879,1.385066,1.547499,1.400563,1.397283,-0.5018562,-0.04193564,-0.508215,2
0.7240526,0.4660203,0.8235634,1.096604,0.9407568,1.180395,-1.194235,-0.4098463,-0.6642085,2
0.8691995,-1.091004,1.289942,0.728653,0.7702641,0.906009,-2.307915,-0.1673972,-0.8510935,2
0.9924788,-0.2217421,0.4376318,0.3019223,0.4280522,1.053418,0.03063919,-0.1482729,-1.225201,2
1.31677,-0.3591644,1.065165,0.3573688,1.471222,1.299986,-1.133021,0.07870882,-1.811755,2
0.6498971,-0.2898785,1.405401,0.3138486,0.8535877,1.301414,-1.615408,-0.1448152,-1.754914,2
0.4359097,-1.061289,1.29474,1.023836,-0.6031104,0.9167515,-0.4759999,-0.7722726,-1.081658,2
1.440407,0.4108305,0.7000632,0.5749838,0.6747335,0.6682572,-0.5696543,-1.902559,-0.71732,2
0.2649475,-0.6629717,1.127939,0.2400986,-0.1967639,0.9091623,-2.15323,-0.4298561,-0.7764436,2
0.3248861,-1.125098,0.9733558,0.8579591,-0.2350271,1.061428,-1.261729,3.137071,-1.568707,2
0.6330255,-0.6971646,0.789054,1.123113,-0.1401969,0.689892,-0.8289377,0.3020987,-2.319195,2
1.56968,0.1091201,0.9895413,0.8419252,0.5285437,1.340254,-0.4174962,-0.6592182,0.3431066,2
0.7666858,0.1213789,1.225087,1.714106,0.6240661,0.5600883,0.5782754,0.4603553,-2.261106,2
0.8407354,-0.3788946,0.7529722,1.46334,0.975295,1.181193,-0.984741,-0.1856228,-0.6869402,2
1.488908,-1.466253,1.352582,0.2289037,0.7960786,0.767027,-0.5031098,0.14959,-0.3750288,2
1.70665,-0.5449084,1.293084,1.207487,-0.9650463,1.270339,-1.579722,2.405513,-2.130778,2
1.483369,-0.5067065,1.074162,1.971785,0.6912729,1.123948,-0.761319,-0.3737186,-0.7862724,2
1.793496,-0.9241411,1.02039,0.8822799,-0.4884418,1.364191,0.1214253,0.2380058,1.248117,2
1.43736,-1.342664,1.394574,1.266839,-0.9339849,1.349815,1.285055,0.482649,0.5266517,2
1.855169,-0.7091739,0.6825332,1.527235,0.3536935,0.9076385,2.267798,-0.03837741,-3.216062,2
1.63287,-0.9807113,1.019912,0.6740667,0.1085692,1.318187,0.11344,-0.02749617,0.494486,2
0.5350834,-0.8091553,1.387055,0.4799191,0.5331882,0.5823489,-7.944015,-0.1224936,-1.220908,2
1.591577,-0.6656933,0.8005381,1.614075,0.9319134,1.256798,-31.5198,-0.1946989,-1.040442,2
1.430998,-0.2426288,1.249846,1.891985,0.6054083,0.847542,1.383062,-0.1100431,-2.143059,2
0.5655047,-1.291709,1.095926,0.05018493,1.478632,1.376033,-0.2401647,0.2077991,-0.133047,2
0.7469414,-0.9259066,0.9879232,0.2886452,0.1304899,1.220183,-0.01461151,-0.07678804,0.1054316,2
0.06305456,-0.195178,0.3530003,1.264108,-0.08935406,0.1810497,-0.129855,-0.3289415,-0.1745169,2
1.157576,0.1914574,0.4905905,0.1335681,0.8442757,1.153717,-0.3148573,-0.4830792,-0.2533555,2
1.622413,-0.03721799,0.9779011,0.7920588,0.5773351,1.129467,-0.8575969,-0.2149677,-1.3599,2
1.121987,-0.2396402,1.184262,1.141587,-0.2784216,1.170332,0.5438144,-0.1790488,-4.662427,2
1.419719,0.4522041,1.347256,1.660397,0.5911006,1.197319,0.4268813,0.2881378,-3.460264,2
1.223444,-0.6027802,1.17406,1.445859,0.6515027,1.233361,-1.320764,-0.4272296,-1.176024,2
0.8044254,-0.3021712,0.5917429,0.2069016,0.900551,1.07196,-0.3657988,-0.2175705,-0.9814246,2
1.212897,-0.9227885,1.370313,1.614302,-0.9613009,1.307467,-0.505566,-0.3032347,-0.6191331,2
0.2538106,-1.088643,0.9906223,0.131569,0.9458994,1.166165,0.1879082,-0.02270653,0.5128028,2
0.4342837,-0.4646839,1.323278,1.545352,-0.813816,0.7806332,0.008920143,0.3453775,0.5957647,2
1.408998,-1.099667,1.328687,1.271241,-0.5921297,0.8772451,-3.274768,-0.5893355,-0.6762058,2
1.422082,-1.087163,1.015805,1.173147,0.8133945,1.072744,1.338114,-0.06908975,1.712802,2
1.787363,-1.186509,1.065645,1.552772,0.4888275,1.251052,4.836766,0.007312898,76.5176,2
0.2712508,-0.4948366,1.371412,1.30311,1.267161,1.233531,-0.2994339,-0.0527061,-0.2845315,2
1.852125,-0.5368995,0.8717653,1.884057,-0.2376485,1.171273,-25.55407,0.8099159,-1.545964,2
0.7218532,-0.6068652,1.207287,1.150921,-0.5491976,0.8506469,0.1237125,0.9148815,-1.485143,2
1.843183,-0.1630788,0.7729422,1.300725,1.180225,1.025567,-1.67545,0.09685638,0.995108,2
1.588547,0.1381804,0.6411856,1.748284,1.385723,1.187922,1.112621,0.2073622,0.01637888,2
0.2424595,-0.4032972,1.093885,0.8398982,1.265494,1.081291,0.04863112,0.1214797,0.06794245,2
1.891685,-1.648143,1.411933,1.249946,0.1868114,0.6554799,-0.2095635,0.2196693,-0.1137548,2
0.7987368,-0.804711,1.359914,1.784276,-0.41288,0.747537,-0.03783251,3.05145,-1.101793,2
1.337899,-1.371118,1.31945,1.749017,1.352774,1.314089,-0.5771563,0.0001766393,-0.568587,2
1.810138,-0.4862669,0.9123252,1.006722,0.41763,0.9063486,-0.6988771,-0.318593,-0.800088,2
0.5991195,0.2960776,0.7587375,0.4484854,0.1421348,1.053037,1.021451,0.2075728,-1.112133,2
1.007296,-0.7193331,1.109341,0.7482443,-0.991847,1.049129,-1.444716,22.2482,-1.615731,2
1.571517,0.7894156,0.845413,0.4064396,1.266022,1.116148,-0.3076185,-0.7392865,-0.5657514,2
0.4981057,0.3658103,1.305293,1.685666,0.008901431,0.7072451,-0.06938473,-0.8227217,8.199271,2
1.180303,-0.08918751,1.052016,1.224475,0.6811072,0.8485282,12.07699,-0.01861699,-2.51995,2
0.6580797,0.211004,0.7135645,1.372802,0.5311767,0.6839694,-0.2344511,-0.1132159,-0.3088158,2
1.572082,-1.458247,1.408183,0.6788185,0.5326765,1.288945,-0.1679488,-0.06610733,-0.20542,2
1.398818,-1.121214,0.9546171,1.907991,0.3388934,0.7534245,-1.700632,0.03960588,1.202802,2
0.2856825,-0.7106115,1.133833,0.3296745,0.3077203,0.4796594,3.294212,-0.1581122,-0.9178504,2
1.384303,0.08055148,0.5957112,1.367282,1.225024,1.305429,31.72534,-0.1025549,-0.4927455,2
1.02866,0.2970732,1.308242,1.939953,0.1235099,1.044821,-0.3591727,-0.817784,-1.663157,2
1.116559,-0.4896903,0.6000453,0.3825787,1.128647,1.209244,-0.08621233,-0.1127848,-0.6852212,2
0.4093237,-1.522323,1.390174,1.694899,-0.8561379,1.214407,-0.7714651,-2.130038,-1.168686,2
1.983986,-1.210716,1.254623,1.695483,-0.8505651,0.8209674,-1.997791,-0.7511274,-0.5038764,2
0.1608303,-0.05148731,1.156315,0.5208836,0.4330744,1.061079,-0.7929829,-0.404783,-1.04346,2
1.983154,0.9778047,1.095625,1.915738,0.6732122,1.266718,10.00136,1.388253,-2.888163,2
1.390522,0.5224929,1.180278,1.979586,0.5732497,0.7408244,0.6855433,1.463376,-1.42822,2
0.6098168,-1.269971,1.22049,0.7595147,1.364731,1.155597,0.725916,0.119374,1.273282,2
1.054222,0.5382596,0.4693538,0.4472789,1.536962,1.369041,0.08745809,-0.6440683,-0.1476281,2
0.9960987,-1.00315,1.229731,1.729342,-0.8199962,0.9196129,-0.116729,0.3415141,-18.23895,2
0.5869616,-0.1672374,0.98299,0.07655789,0.7154431,0.9820259,-0.926591,0.9420563,-1.085564,2
1.595594,0.3318478,1.006996,1.815886,0.84267,0.9812533,1.692092,0.1593474,1.190284,2
1.690158,-0.3713355,1.128461,1.202397,-0.8004774,1.23281,-1.001176,0.437698,-3.432935,2
1.978727,-0.661132,1.180588,1.102037,-1.251588,1.385345,-0.9628377,9.295368,-3.34488,2
0.3378288,-0.6296468,0.6288364,0.4715668,0.2682305,0.3166121,0.180974,-0.01843978,-0.2338799,2
1.046328,0.1317844,0.8945099,0.9191426,1.237293,1.30703,-1.392302,-0.07947911,-0.1912695,2
0.541775,-0.7156262,1.004726,1.604382,1.065275,1.406064,-1.093675,-0.2213026,-0.9795117,2
1.805038,-1.038135,1.056786,1.588815,0.9090194,1.155254,1.592404,-0.1384541,30.07551,2
1.148654,0.1414735,1.033201,1.338167,0.8894466,1.145571,0.3831469,-0.1856249,-0.1972128,2
1.121167,-0.02541413,0.7494898,0.5836266,0.09056572,1.39181,0.4454243,1.003976,-1.316789,2
0.3254453,-0.96684,1.02609,1.392949,0.5398273,0.8420549,-0.6654775,-0.1593578,-0.8186551,2
1.079811,-0.8132904,0.9580973,1.885396,0.06354208,0.4743896,0.1001757,-0.1752934,-0.4236097,2
1.618823,-0.3522981,0.7826437,1.398288,-0.08855719,1.198734,2.658964,0.5598348,-1.40832,2
0.421837,-0.7602221,0.8758199,1.763042,0.8351197,1.067501,-0.7628401,-0.1373317,-0.7339759,2
0.893886,-0.781803,0.9557934,1.304343,-0.7467619,1.133754,-1.101447,-1.971425,-0.958321,2
1.531878,-0.3896248,0.9265099,1.068318,0.813252,0.9232895,-1.4524,-0.1843773,-2.10841,2
0.9306033,-0.6618593,0.6746057,1.789023,0.1263856,0.4466787,-0.4431121,-0.07244937,0.3080078,2
1.599059,-0.7168496,0.6511357,0.6382052,1.181142,1.030977,-0.0785147,0.08136896,1.477703,2
0.4487098,-0.1329276,1.110734,0.9038017,-0.253954,0.6876495,0.2462315,0.1776729,-1.062294,2
0.3083782,-0.9619641,0.9216962,0.7323549,-0.2609432,0.9043102,-1.003236,2.35145,-1.411898,2
1.363896,-0.2669371,0.4569597,1.080528,0.3568553,0.563426,0.07842023,-0.1629071,-0.5616449,2
1.388965,-0.8151699,1.276758,0.5784939,0.8231354,0.9371307,-1.290456,-0.1965855,-1.124692,2
0.3231385,-1.032816,1.168573,1.953248,-0.2098238,1.052574,-0.9638373,-16.34536,-1.254167,2
0.5780141,0.7682843,0.952562,0.1499851,1.32884,1.330955,-0.4329058,-0.9971484,-0.7380387,2
1.528628,-0.05119881,0.895094,1.192894,1.315083,1.212901,-2.126349,0.0882124,0.5498075,2
0.33014,-0.3724074,0.9978625,0.6369601,0.3542449,1.273909,-1.51827,-0.1884597,-1.350705,2
1.023797,-0.1234969,1.042598,1.93117,0.05693473,0.9647909,-0.7447041,-0.273829,-1.135424,2
1.70261,-1.109506,1.047745,1.727081,-0.6192916,1.103616,-30.11263,1.024193,22.18033,2
0.5830764,-0.460819,0.411856,1.384269,0.08578774,0.2932242,-0.3543436,0.01281332,10.09791,2
1.824945,0.2556444,0.2563548,0.5955094,0.4345363,0.5292264,0.0001769873,0.2314923,-0.5698665,2
1.491499,-1.09069,1.203553,0.9975321,-0.5344087,1.019274,-0.3524918,-0.1103541,-0.3724779,2
1.401053,0.8455369,0.9773067,0.6421027,0.7753583,1.393752,-0.07725594,0.3460681,1.277671,2
1.130416,0.4665677,1.336172,1.196133,1.281694,1.216262,10.98448,0.7350515,16.90037,2
1.476212,-0.483831,0.8044885,0.6301287,0.5723164,1.282781,-0.04891772,-0.3074697,-6.716925,2
0.4194583,-0.2132093,1.370995,1.867997,0.6770622,0.6606897,0.08601141,0.06372336,2.991608,2
0.9069164,0.2467071,0.496989,1.238826,0.4796009,0.6394212,-0.5954929,-0.2272511,-0.3740073,2
1.045855,-0.689477,1.238269,0.9254824,-0.8434494,1.182966,-2.03667,3.677763,-1.807844,2
1.768138,-1.38194,1.404412,0.6734807,0.7354897,1.405698,-0.3233822,-0.1464613,-0.3259775,2
1.469444,-1.148777,1.206571,0.7571201,0.8819073,1.251307,-0.2578703,-0.170557,-0.242547,2
1.421863,-0.1308626,0.3085139,0.9551739,0.4708512,0.7018472,0.4443868,-0.1232759,-0.5175399,2
0.227457,-0.6215038,1.399932,1.683269,0.563581,1.247183,-1.030293,-0.2431693,-1.162685,2
1.836806,-0.8731326,0.8324378,1.633719,0.3768317,1.109471,5.200401,-0.01387342,-3.246787,2
1.088573,-0.590054,1.010516,0.8753189,1.156369,1.024106,-2.820973,-0.03919091,-21.06842,2
1.402704,-1.091086,0.9414621,0.350872,0.6957679,1.395903,0.1542657,0.06157889,0.5452485,2
1.325561,-0.09165689,0.2135461,0.02499115,0.9840267,0.9286429,-0.1825981,0.05727065,-0.2563615,2
0.2560747,-0.4711444,0.9305257,0.1428458,0.7738107,1.128435,-0.6091416,-0.3334289,-1.247891,2
0.2581302,-1.004752,1.354739,0.3037311,-0.936843,1.315627,-0.796219,-1.199052,-1.230566,2
0.5769895,-0.1470436,0.7370369,1.442866,-0.01068362,0.3503966,0.1615106,-0.04359744,-0.6748827,2
