rhoL,uL,TL,rhoR,uR,TR,s1,s2,s3,type
1.808101,0.614586,0.7275631,1.484453,-0.3061311,0.9865798,2.890128,0.2303762,-1.012767,3
1.93929,0.2212085,0.698868,0.9184824,-1.422227,1.349708,-0.1327488,0.1882125,1.111441,3
0.9077587,1.042952,1.133023,1.923291,-0.3245034,0.3051164,0.8364743,-0.06796984,0.2703446,3
1.349361,0.8000737,1.081502,0.4641733,-1.12231,1.393669,-0.3136205,0.4764181,-2.37115,3
0.3473121,0.5434869,0.5389072,0.6974707,-0.02317179,0.02081687,-0.02093863,-0.1498181,0.1097823,3
0.4538912,0.8636709,1.121717,1.977401,-0.2814406,0.2684269,0.5154174,-0.1036556,0.6574657,3
1.352453,-0.1820421,0.682715,0.7494401,-0.9381681,1.022159,-0.4941774,0.1381395,0.7774158,3
0.9051641,0.5804028,0.8329611,1.371263,-0.7501512,0.9581839,-0.9762307,0.2054084,-0.658799,3
1.740324,0.1677585,0.4353326,0.5404722,-1.260346,1.410523,0.1056383,-0.3490352,0.5378133,3
1.255243,0.2686524,1.158104,1.39478,-0.7895526,1.063412,2.477478,0.1696432,6.628045,3
0.647521,0.5867186,0.6406697,0.1346331,-0.9808881,1.319765,0.3342615,0.4852607,-6.869188,3
1.103323,0.3472977,0.8911728,1.419616,-0.6081992,0.9116753,-0.4309504,0.05496496,-0.5645,3
1.696596,0.5764958,0.4978454,0.5461197,-0.3425963,1.001986,0.4735158,0.4577307,2.583358,3
0.8314617,1.442774,1.290065,0.9646978,-0.4164758,1.066417,-1.631457,0.5849431,1.338996,3
1.55344,0.5524851,0.5761167,0.2143753,-1.153095,1.162747,0.03659023,0.567756,-2.913722,3
0.753127,0.6442459,1.134758,1.400328,-0.8586249,0.8153185,0.7307249,0.5494835,-2.187317,3
1.203752,0.8272151,0.9737391,1.400728,0.06188295,0.8409017,-1.306754,0.1385165,0.694177,3
0.7766929,0.5834598,1.298895,1.854177,-0.7721403,0.6737304,1.219753,0.5821514,0.5771819,3
1.227961,1.000673,1.162164,1.402137,-0.2847458,0.7691612,1.331925,0.01691523,-0.05645177,3
1.736513,0.5906469,1.146838,1.829786,-1.040528,1.024112,8.955423,0.5287909,-8.208577,3
0.3394794,0.3979441,1.156162,0.8336141,-0.6560127,0.8279117,-0.003343294,0.227317,-1.151109,3
1.304901,0.7367121,0.6975001,1.932593,-0.1936074,0.2403984,0.5834751,0.04137195,0.1377718,3
1.570818,0.3754812,0.7278823,0.805876,-0.794759,0.8628709,-0.243953,0.2845303,-3.037907,3
0.6751702,0.6023259,0.5508252,1.695593,-0.3711811,0.4543965,-0.1083361,0.34396,-1.359188,3
0.3425954,0.7412762,1.182981,0.7649376,-0.1243216,0.8027534,-0.1695024,-0.1289407,10.49095,3
1.767952,1.333182,1.18941,1.597199,-0.5518529,0.7291031,-3.520794,0.4323902,0.1447697,3
0.8019418,0.5730224,1.160515,0.6781366,-0.7767235,1.30772,0.5658364,0.08880991,1.116625,3
1.487768,0.688167,0.5950975,0.7988464,-0.4313935,0.3872037,-0.5813954,0.3175774,-0.09334115,3
1.988472,0.7599358,1.402865,1.66978,-1.163912,1.094626,-6.328209,0.5751182,-1.525221,3
0.6506567,0.3256486,0.5400584,0.2259228,-0.6342411,1.219305,0.519436,-0.1348691,0.3674326,3
1.483943,0.7055929,0.6414323,1.550822,-1.150298,1.068662,-14.92685,0.5445717,0.1063342,3
0.1181138,1.09686,1.056121,1.268759,0.05303159,0.2745373,-0.1393328,-0.5276985,2.576313,3
0.5547466,0.5800045,0.8372769,0.3228625,-0.7716582,1.299451,1.06764,0.1358433,0.5181446,3
1.045063,1.278634,1.390543,1.21267,-0.3217962,1.287308,-2.368382,0.3833536,3.250953,3
0.8342848,1.109521,1.240062,1.273008,-0.5246533,0.5149357,1.914451,0.1459495,0.1889726,3
1.349005,1.02109,0.922839,0.7962395,-0.6270959,1.137984,0.5885235,0.6223789,-0.4389112,3
1.48804,1.183341,1.214659,1.535157,-0.3805097,0.6902636,10.48593,0.107564,-0.03990844,3
0.9254909,0.4377289,0.6259005,0.851378,-0.9802843,1.091734,5.356524,0.106779,-0.08186823,3
1.380382,1.446698,1.340176,1.417435,-0.1502247,0.7837691,-0.05739783,0.1748357,0.09480984,3
0.4736657,1.306435,1.112173,0.5018748,-1.052337,1.313984,-13.6853,0.9201868,-1.481548,3
1.432291,1.454238,1.252763,1.871983,-0.3173423,0.8591268,-0.5888944,0.4978364,0.9233852,3
1.236969,0.8816627,1.409965,0.7810969,-1.088867,1.298341,-1.609644,0.3849918,-1.684657,3
0.3253078,1.11905,1.30535,0.7823988,-1.457686,1.362257,-0.683716,0.7322375,-0.8593207,3
1.000461,0.4630232,1.176532,0.9884619,-1.357391,1.294384,-19.19495,0.5385101,1.085491,3
0.1595447,1.131372,0.9716823,0.08818644,-0.7565061,1.242637,0.6699815,0.7694454,-0.7114574,3
0.9019887,1.102208,1.289777,1.61568,-0.3840359,0.7646964,0.3626364,0.08898521,0.7914647,3
0.7946995,0.837777,0.7868469,1.486985,-0.6687681,1.01424,-1.474447,0.304348,-0.9738393,3
1.245237,0.2280888,0.7630441,1.037925,-1.271234,1.31863,0.6252036,0.03093548,0.04028446,3
0.4749643,0.6063871,1.314072,1.340901,-0.8589375,0.9359607,-0.04429704,0.39443,-1.257396,3
1.482162,0.69624,1.083967,0.8968336,-1.046807,1.33041,0.2271833,0.3641442,-10.95503,3
1.896747,-0.08446649,0.3374901,0.294291,-0.7398524,0.702285,-0.1973358,0.8298056,-3.634325,3
1.754551,-0.1548112,0.5563468,1.048647,-1.013929,0.9201769,-0.5588273,0.2892023,0.4740327,3
1.956352,1.236801,1.252419,1.400265,-0.6370822,1.091644,-0.6791794,0.4269923,-0.2955214,3
1.387599,0.7053915,0.8312459,1.531828,-0.1036622,0.849076,-3.011934,0.2183671,-33.31746,3
1.231402,1.208253,1.119834,1.441542,-0.773029,1.388671,-6.595066,0.6373247,-1.701786,3
0.6426615,0.8284119,1.10591,1.370704,-0.9885803,0.8920902,0.1591187,0.6816563,-1.114191,3
1.718804,0.7264488,1.24494,1.656149,-0.3765813,1.370235,8.601533,0.02933697,-2.484861,3
1.288669,0.1761391,0.6932657,1.529846,-0.6486444,0.6332493,1.316696,0.2945428,1.051467,3
0.5416114,1.529413,1.367542,0.8202186,0.4875113,1.145344,-1.563077,1.350713,5.734057,3
1.644141,0.7209216,0.8541601,0.91583,-1.454187,1.334427,0.7071735,0.6633151,2.575433,3
0.9812399,0.7507531,0.8675429,0.5271812,-0.9193605,1.306072,1.176947,0.4184187,2.820364,3
0.8498166,1.161377,1.263029,1.363309,-1.127984,1.185428,-0.2525745,0.7844226,-1.702405,3
0.5875759,1.095327,1.272449,1.166461,-0.981628,1.260022,-0.8394788,0.5065342,-1.587055,3
1.632749,1.038978,1.032427,1.173043,-0.3021769,0.7748845,-0.5706414,0.1756344,-0.1678432,3
0.9683033,0.7699772,1.02652,0.8347173,-1.449717,1.353109,1.466223,0.6638917,0.8755194,3
1.99055,0.5777439,0.55005,1.344496,-0.8015674,1.221806,2.648398,0.09421612,-0.1822391,3
1.89765,0.6053986,0.7368793,1.725824,-1.417198,1.36182,5.846539,0.3482291,0.1731714,3
0.2738795,1.084799,1.144558,0.2861844,-0.449323,1.011122,-1.869762,0.3519943,0.6826054,3
1.009772,0.8267509,1.021422,0.3991536,-0.9815308,1.008857,-0.7499687,0.4473062,-1.231287,3
1.668214,0.1476336,0.1611919,0.3527957,-1.243141,1.412207,0.2159931,-0.6311309,0.4131396,3
1.935957,0.4848683,0.5582766,1.933565,-1.055709,0.9673504,319.7549,0.3478246,0.1410812,3
1.916634,0.4721416,0.5519643,1.745399,-0.1461913,0.6587101,2.999077,0.1784997,-1.616867,3
1.244601,1.226084,1.155339,1.952232,-0.54686,0.5071627,1.553963,0.379577,0.5596647,3
1.401939,1.131672,1.354836,1.970107,-0.1999455,1.075455,-0.6014279,0.1377611,1.623153,3
1.628585,0.3030682,0.7006919,0.5758123,-1.191839,1.372965,0.117811,0.03483984,2.169281,3
0.1629638,0.621163,0.638905,0.7336932,-0.2010044,0.4145877,-0.08131082,0.2160893,-1.646263,3
0.3815076,1.435542,1.355585,1.133841,-1.152649,1.313103,-0.8654954,0.7280599,-1.712786,3
1.37814,0.5930142,1.205119,1.945421,-1.059536,1.290945,-0.7136779,0.2395198,-0.6528553,3
0.6785896,1.056844,1.078411,0.7795504,-0.8748628,0.7645668,4.991567,0.7123176,0.2990892,3
0.8360792,0.5330751,0.6157636,1.311518,-0.4194419,0.39782,0.949995,0.3047706,0.5452933,3
0.6189904,0.1980666,0.5629801,0.1794451,-0.8752869,1.305321,0.1448271,-0.2819442,1.008114,3
0.8693528,0.6245711,1.046221,1.524793,-0.8348553,0.9318053,-0.06571566,0.374712,-0.8927965,3
0.237309,1.086517,1.409354,1.377612,-0.06560095,0.5800228,-0.1053467,-0.2832811,8.580436,3
0.8835266,0.4557407,0.5857265,0.8707319,-0.3682171,0.4073502,-23.59735,0.1637033,-0.1803472,3
0.9117179,1.360422,1.394042,0.7729373,-0.7772687,1.324917,0.0989586,0.5832573,0.06618886,3
1.112113,1.114674,1.273902,0.848662,-0.5649422,0.9209893,-1.844133,0.1595035,-0.4296604,3
1.42549,0.7343137,1.210229,1.962093,-0.759903,0.6842285,3.580453,0.3817339,-0.2685729,3
1.320804,0.9435354,1.159143,1.664185,-0.6690773,1.002037,0.4234669,0.35659,2.691623,3
1.010297,1.448362,1.325541,0.5555358,-0.6382267,1.079586,-0.6030962,0.4610778,-0.2845499,3
1.368082,0.5328944,0.6796322,0.7390594,-0.6137291,1.13921,1.110379,0.1561459,0.2756847,3
1.161863,0.1772558,0.8417279,0.5329372,-1.052005,1.349151,-0.1440777,-0.05763154,2.015359,3
1.434212,0.4043244,0.5808809,0.7048001,-0.3981658,0.6481047,-0.2453079,0.1286079,-0.7861787,3
1.408281,0.5109784,1.080811,1.745703,-1.360804,1.284106,-0.2873264,0.4687394,0.06548564,3
0.8891861,1.12346,1.02031,0.6523444,-0.8522041,1.20455,1.382632,0.7444733,-0.480865,3
0.8428661,0.8146557,1.21959,0.7187149,-0.5722228,1.410718,2.236427,0.1597692,-1.64323,3
0.3637094,0.7003847,0.8800127,0.9418723,-0.5838187,0.6663252,-0.02455625,0.3842497,-1.589182,3
0.590284,0.937409,1.06683,0.8627707,-0.03670594,0.8874611,-0.8268546,0.209789,3.299728,3
1.608923,1.246685,1.123159,1.249891,-0.2541942,0.8152837,-0.1906437,0.3012869,0.04468167,3
1.294328,0.8216451,1.25525,0.9237878,-0.5767065,1.262426,-0.603058,0.1115988,-1.057718,3
0.8565721,0.8967949,1.060084,1.106366,-0.1250705,0.9529858,-1.130109,0.2012738,4.507505,3
0.7653209,1.051986,1.179801,1.893004,-0.8234299,0.7788557,0.6093571,0.7165635,-6.725944,3
0.6513271,0.9715502,0.8428738,0.577718,-0.1394258,1.097781,5.932705,0.6763566,-3.318153,3
0.2293311,1.031054,0.9145472,0.3723229,-0.4705583,0.9182572,-1.086197,0.5347455,-2.646762,3
1.441834,0.3050714,0.7836836,0.9408002,-1.266198,1.096057,-0.4803125,0.4783614,1.624872,3
1.435443,0.864036,0.8683762,0.8632836,-0.8850681,1.151776,0.9657814,0.5928368,-28.30671,3
1.350913,0.3085321,0.5766284,0.4322573,-0.9771265,1.372223,0.3538155,-0.1673659,0.9094417,3
1.869868,0.2616636,0.3766943,0.4400362,-1.301376,1.304142,0.2471681,-0.04669815,1.313525,3
1.792588,1.050007,1.229527,1.934486,-1.281041,1.291656,-0.9944741,0.7866912,0.04812324,3
1.747837,1.123019,1.115824,1.492834,-0.793991,1.312239,3.4575,0.6197395,-3.14659,3
0.5703098,0.06258237,0.1730676,0.08426677,-0.8881784,0.7926627,-0.02251847,-0.09335007,0.9815674,3
1.28969,0.7766853,0.9075914,1.768607,-0.326905,0.3426342,1.738598,-0.02998582,-0.03459502,3
1.449998,1.387044,1.250846,0.4498856,-1.122966,1.372937,-0.446077,0.7303751,-0.9397123,3
0.196404,1.568335,1.395577,0.6649005,-1.363696,1.309098,-0.7026605,0.9515844,-1.549349,3
0.2964862,1.309454,1.313517,0.2441203,-0.7916133,1.35828,1.029448,0.6378184,0.2546955,3
1.222328,1.533006,1.302913,1.752541,-0.1813784,0.3878824,0.1227244,0.1305123,0.2939094,3
1.839683,0.8222997,0.8023992,1.949562,-0.8530946,1.340054,-19.77795,0.2385538,-0.6773071,3
0.9818657,0.1106455,0.8157502,0.9727336,-0.7915939,0.8005432,-31.51615,0.3243035,2.416996,3
1.36612,0.9371467,0.9296862,0.9902263,-0.6581495,0.9644488,0.1403117,0.5040686,-0.3553864,3
1.065615,0.7898068,1.25907,1.637935,-0.7310364,0.7324776,2.357323,0.3395417,-0.01478863,3
0.4300275,0.7910761,0.70227,0.2457728,-1.584094,1.391033,1.61096,0.7587627,1.421445,3
0.2818271,0.8017006,1.27731,0.1664932,-0.9910843,1.319213,-0.8295873,0.3334758,-1.931009,3
1.45309,0.133624,0.1206154,0.3192344,-1.318898,1.176441,0.1467607,-0.2248688,0.6738461,3
0.4980276,0.3184275,1.061738,1.245968,-0.7775659,0.722895,0.2062323,0.4346577,-0.4099976,3
0.2713344,1.085725,1.243176,0.2299068,-0.1932329,1.089124,-0.08735917,0.1342116,-0.1316745,3
0.8432521,0.3590073,1.306476,1.585246,-0.7900327,0.7184407,1.646723,0.5566513,-0.7483308,3
0.3088838,0.9485906,1.025682,1.415511,-0.3793606,0.3937885,0.519166,0.2798781,3.20162,3
1.616347,-0.05392891,0.231305,0.3078244,-0.9128047,0.9612883,-0.1251571,-0.5826968,0.4131448,3
0.7478255,0.2589279,0.8739002,1.319826,-0.8764513,0.744081,0.3469966,0.471565,0.1500371,3
1.825277,1.203603,1.37327,1.07225,-1.119145,1.227689,-1.271389,0.6111007,-1.101965,3
1.018088,0.6069084,0.6090005,0.4257743,-1.505138,1.333045,0.8370682,0.5626718,1.952608,3
1.704286,1.070531,1.241348,0.938378,-1.192888,1.322972,-0.501714,0.690221,-1.87283,3
0.1490425,1.199665,1.223879,0.9602081,0.05129163,0.5080759,-0.2374567,0.02747414,17.83179,3
0.7172562,1.151501,1.311848,0.7232764,-0.9545367,0.8986148,104.1901,0.606955,-0.1952307,3
0.504207,0.6303185,1.119874,1.330012,-0.2595596,0.5450692,0.3459988,-0.17305,0.4247538,3
1.00697,0.8636535,1.182611,0.7279168,-0.955987,1.22508,-0.5165432,0.433256,-1.896462,3
1.535424,-0.1815913,0.988187,0.7895427,-1.225133,1.254613,-0.9079931,0.6452655,-39.40146,3
1.637867,0.2265139,0.5896453,0.7091299,-0.5953035,0.689577,-0.289328,0.1745622,-1.559909,3
1.58662,1.182323,1.203647,0.8419217,-1.337742,1.224718,-0.6442717,0.9495769,-1.653682,3
0.9710579,1.246384,1.32242,1.475856,-0.7134309,0.9843533,0.5904011,0.5020669,2.507972,3
1.063345,0.7250025,0.9013321,1.416667,-1.051077,1.154353,-1.746309,0.3803417,-0.4298464,3
1.413982,0.8954889,0.9220647,1.960815,-0.3410193,0.4768145,0.968764,0.1339814,0.2002907,3
0.8858323,0.9459993,1.172424,0.6610762,-0.5567511,1.387795,1.141379,0.3232948,0.6492594,3
1.106289,0.3410491,0.7855425,0.4278641,-0.5290454,1.167758,0.04247146,0.01633708,-3.238432,3
0.8833746,0.537271,1.289123,1.151532,-0.8441019,0.840758,4.191496,0.4169359,-0.8518929,3
1.865045,0.2716671,0.4922544,1.502984,-0.7648369,0.7009817,0.1340872,0.2617081,0.4296135,3
1.007228,-0.06228452,1.357797,0.6690654,-1.48281,1.412479,-2.098353,0.8938811,-8.171186,3
1.400718,0.5699047,0.5628814,1.219303,-1.256849,1.260586,5.421481,0.2383699,0.0777189,3
1.793698,1.106992,1.130506,1.580193,-0.1572152,1.384406,5.239656,0.5854041,-5.307606,3
1.546278,1.101573,1.145825,1.792697,-0.8909073,1.247581,-3.20283,0.5914851,-1.727931,3
1.609375,0.1374507,0.1668889,0.4525453,-0.9893734,1.257417,0.2699364,-0.6697239,0.05760114,3
1.324141,0.3676709,1.045282,1.360171,-1.635,1.389279,5.18306,0.5976303,0.5601715,3
0.5464718,0.09574641,0.7497136,0.4649389,-0.6591994,0.8976777,-0.3921673,-0.004398784,0.2750971,3
0.3887692,0.8778727,1.277219,1.780635,-0.04550186,0.4960475,-0.05927283,-0.5337611,1.193967,3
0.7834322,0.9159012,1.029426,1.345502,-1.111556,1.19962,-1.109727,0.5111461,-0.764193,3
0.7128747,0.5380002,0.9827034,0.3769268,-0.5107588,1.331042,0.2570334,0.06128723,-4.708151,3
0.6518225,0.9414641,1.103028,0.215368,-1.206102,1.36204,-0.3876409,0.6095585,-2.010464,3
1.629279,0.876764,0.974365,1.920775,-0.08915687,0.8760496,-1.509213,0.2256523,1.577001,3
0.3912839,0.4083789,1.37235,0.3294292,-1.444016,1.309237,-4.349954,0.7508536,-12.86278,3
1.949628,0.7196066,0.6806197,0.858913,-1.340941,1.284027,1.089229,0.6516294,2.585386,3
0.5874244,1.180972,1.109693,0.8417366,-0.5222883,0.8153096,0.1696506,0.4737818,1.520756,3
1.897969,0.1035093,0.1308271,0.4042581,-0.8776843,1.214605,0.1833828,-0.7933728,0.06997073,3
0.686063,0.9299097,1.037905,1.461409,-0.4696063,0.4605663,0.9594328,0.2470436,0.7054741,3
0.0739254,1.416696,1.397521,0.1991638,-0.8677261,0.9877467,0.282713,0.7968893,-5.568743,3
0.8792897,0.4147788,0.822821,1.709704,-0.4446101,0.6265994,0.1267916,0.1561762,-1.61668,3
1.366621,0.3296684,0.3069997,1.960587,-0.2261459,0.2557901,0.1133806,0.2019149,2.463894,3
1.44583,0.4674634,0.7233974,0.6168038,-0.9807957,1.135249,0.3117329,0.277912,7.15953,3
1.010804,0.3224495,0.8343242,0.8675441,-0.9353514,1.076539,0.2542734,0.1504239,0.2888393,3
1.562593,0.9742652,0.9292639,1.482403,-0.1799793,0.7235618,0.998478,0.2443986,0.1749613,3
0.2618759,0.91102,1.214163,0.8785293,-0.4460388,0.5524196,0.6025568,0.1901655,2.361312,3
0.2849591,0.8033096,1.294176,0.9812688,-0.6075667,0.8519743,-0.09808765,0.301236,-2.292584,3
1.278489,0.953035,1.081203,0.7526811,-0.5431622,1.219262,0.003731913,0.3449109,-0.7337153,3
1.720801,0.43853,0.9064982,0.8898005,-1.192665,1.202179,-0.2181568,0.3989951,22.9274,3
1.416865,0.8800905,1.333134,1.252286,-1.289511,1.299218,-3.13163,0.6713109,-5.888845,3
1.218073,1.143245,1.14869,0.5927149,-1.054914,1.356764,-0.03140512,0.7260668,-1.582942,3
1.703322,-0.2354788,1.263046,1.480569,-1.419598,1.32531,-4.165933,0.8157339,4.233418,3
1.830426,0.4574425,0.7801302,0.4075079,-1.037472,1.382749,0.05940143,0.3026578,-4.185447,3
1.73321,1.483034,1.279469,1.210743,-0.9236882,1.260827,0.09077533,0.8936029,-0.09723987,3
1.151673,0.05770366,0.7507465,0.7887136,-0.8328593,0.9718311,-0.5047607,0.0978354,1.066529,3
1.075912,0.6836839,0.9321635,1.010974,-0.8006108,1.026159,2.225812,0.3452602,0.2469429,3
0.6934356,0.77103,0.7532458,1.840475,-0.244643,0.4180883,0.09970901,0.193787,2.117324,3
1.3554,0.9879562,0.9032786,0.5042514,-0.8788144,0.9274802,-0.3982872,0.6033179,-0.7342937,3
0.8217602,0.2984258,0.4858377,0.9746041,-0.5419956,0.546249,-0.269654,0.2207476,-0.01091381,3
0.6579605,0.9420825,1.247857,0.8939978,-0.600812,1.310943,-1.747247,0.2369112,-2.045351,3
0.9177955,1.092714,1.316149,0.7198659,-0.689967,1.234383,-0.7381277,0.3292241,-0.558162,3
1.144731,0.6795893,1.04947,1.748047,-1.013184,1.154204,-0.7994536,0.3334767,-0.644649,3
0.1552354,0.5361823,1.232515,0.224004,-1.294655,1.374237,-0.5434777,0.3271329,-0.3855199,3
1.430732,0.2918571,0.3617056,1.188949,-1.163005,0.9875202,1.471061,0.1954189,0.2111949,3
1.4408,0.2646119,0.6322749,1.57163,-0.3441379,0.6359488,-0.2304997,0.009513667,-0.3810014,3
0.510492,0.7153801,1.163073,1.50805,-0.9571803,1.010084,-0.381632,0.3576475,-0.9205831,3
1.890825,0.2294294,0.2005806,1.037741,-0.9656948,1.184254,1.048391,-0.4725149,-0.1884481,3
0.8450518,1.602534,1.37247,1.320925,-0.129642,1.056913,-1.234685,0.6991084,3.0537,3
1.524832,0.8556148,1.350677,1.786898,-1.160787,1.224668,2.141108,0.5964188,1.332195,3
0.9516441,0.6508151,1.12686,0.750026,-0.9821188,0.951575,-3.15577,0.4828222,-1.453899,3
1.811761,0.08421268,0.3032672,0.4123566,-0.4678665,0.6184613,-0.008466772,-0.02934787,12.48655,3
0.8319398,0.6229429,1.134063,1.590374,-0.5180495,0.8651707,0.1707687,0.1459654,-3.519172,3
1.246381,0.7906376,0.7088441,1.673707,-0.5278375,0.4838168,1.243277,0.503842,0.7330517,3
1.605763,0.009077769,0.755442,0.7583354,-0.9628645,1.019248,-0.5426119,0.2794169,52.2585,3
1.574608,1.052319,1.025991,1.511578,0.01850649,0.8374709,3.953437,0.2504418,0.2408145,3
0.8198077,1.210634,1.124748,1.659398,-0.01738525,0.8756037,-0.7996343,0.5483972,228.7225,3
0.4730234,0.5378226,0.5452018,1.134547,-0.04263347,0.2826362,-0.09935886,0.02474868,0.4915502,3
1.098159,0.5938697,0.5348592,0.5658369,-0.1783741,0.8966787,0.7677845,0.4295122,-1.125355,3
1.050716,0.8799879,0.8400929,1.336789,-0.8053095,1.240013,-4.407338,0.33028,-0.8422734,3
0.5749218,0.5001652,0.5815347,0.2336863,-0.7469317,1.34583,1.068555,0.03762261,0.2464959,3
0.9076909,0.1207791,0.7739788,0.4931207,-1.137625,1.001951,-0.7150849,0.4881568,6.256794,3
1.513009,0.6138092,0.5913067,0.6277477,-1.085016,1.23352,1.09129,0.4132643,1.533296,3
1.423127,0.3063419,0.5015122,0.9929423,-0.8996028,0.8136979,0.2527562,0.2819075,0.5548004,3
0.8153087,0.4012221,0.4896762,1.462864,-0.4455987,0.5037801,-0.3172656,0.2191884,-0.4550226,3
1.023151,0.8669624,1.39806,1.75364,-1.053267,1.066673,0.8649639,0.6318166,-2.940037,3
1.594439,0.3227341,0.3219225,0.7025667,-0.7777513,0.9546376,0.7664827,-0.0114121,0.2560423,3
0.6133207,1.061893,1.251493,1.324002,-0.01853962,0.9603676,-0.6357607,0.2439583,-7.748232,3
1.640609,0.2300597,0.195118,1.066617,-0.1913921,0.3576719,0.899479,0.1382366,-0.08272136,3
1.212623,0.686963,1.120693,1.174808,-0.6830703,0.874426,-17.61548,0.2081628,-0.6957796,3
0.3233371,0.8881257,1.089328,0.2307923,-0.1070489,1.180954,0.2741175,0.1875756,-0.01044723,3
0.373064,1.332306,1.221789,0.6759372,-0.8996901,0.9418417,0.635636,0.8547994,-32.81144,3
1.233046,0.681793,0.8840471,1.693219,-1.023517,0.9292699,-0.195057,0.5915399,-0.1567068,3
1.987841,0.6720574,0.7305388,0.8609029,-0.4107159,1.274982,0.7580655,0.3785659,0.3695786,3
1.029554,0.6987334,1.403389,1.380286,-0.71749,0.8218561,3.563777,0.1442128,-0.5703348,3
1.937469,0.3908262,0.7301034,1.306704,-0.3998037,0.8756516,0.2130139,0.03946708,-3.260809,3
1.046127,0.5985464,0.7292123,1.846396,-1.180232,1.091822,-0.9272602,0.3353643,-0.2391195,3
1.847454,0.6871104,0.9321334,1.992301,-1.003241,1.363571,-9.372392,0.1368006,-0.5427153,3
0.6937605,0.2478466,0.2823577,0.03748163,-0.6984156,1.004231,0.02714484,0.2321544,-2.568484,3
1.928366,1.057417,0.9117958,1.409107,-0.03504264,0.1021745,-0.01904177,0.007803221,0.03211914,3
1.247657,0.4627959,0.8553573,1.45768,-0.8564564,0.7574766,2.258123,0.5084765,2.38391,3
0.4957341,1.327614,1.368871,1.306299,-0.4474629,1.078348,-0.3898158,0.4583816,-4.093974,3
0.2273213,0.7448527,1.407986,1.477807,-0.2493375,0.2709956,0.4523705,-0.3515953,0.41498,3
1.922063,1.111612,1.225954,1.683344,-0.4287038,0.963268,-1.510923,0.1949104,-0.1780173,3
0.05229425,0.4156476,1.404156,0.1557996,-0.8777871,0.8564947,0.21522,0.5018045,-0.9926294,3
1.14501,1.418117,1.252185,1.559088,-1.449319,1.262511,-0.4873708,1.277478,-1.178892,3
0.4953023,0.9106469,1.188552,1.928364,-0.2620825,0.3332684,0.4032551,-0.1979802,0.5965062,3
1.169478,0.6317179,1.131911,1.893437,-0.8959229,0.766339,1.621612,0.6408864,0.03152393,3
0.4664853,1.024912,0.9369212,0.5395153,-0.2650521,0.9251177,-2.865481,0.4927636,6.652111,3
0.4989641,0.9470567,1.030293,0.9742393,-0.3402486,0.7010222,0.02075875,0.2188173,2.911693,3
1.808236,0.9980252,1.140128,1.308674,-1.011504,1.08421,-1.034309,0.6284015,-1.119036,3
1.536107,-0.08469851,0.1138253,1.230105,-1.196032,1.12052,0.9468467,-0.6888922,-0.4671609,3
0.5326661,0.8034865,0.9110752,1.841204,-0.717724,0.765295,-0.3332745,0.4080009,-1.03385,3
1.645917,0.2407734,1.347116,1.658872,-1.01264,1.382972,24.00402,0.1221768,1.127025,3
1.782313,0.5247318,1.156304,1.444013,-0.7981448,1.237209,-0.4626251,0.1208492,-7.919947,3
1.484471,-0.2696497,0.654688,0.8215091,-1.005426,0.9398897,-0.628402,0.5889103,1.303019,3
1.990048,0.5492989,1.062341,1.75346,-0.5966806,0.9906868,-2.06351,0.09429206,-1.121731,3
1.741835,0.7281016,1.084053,1.532904,-0.3179916,1.175051,1.543426,0.1019271,2.89611,3
1.971272,1.357323,1.368469,1.525627,-0.5332565,0.9859857,-1.378386,0.2776323,-0.2122538,3
0.5454392,0.5004585,0.6328495,0.9761263,-0.7247587,0.7413751,-0.5565104,0.2836753,-0.373322,3
0.9967854,0.7365257,1.278059,1.397283,-0.8538916,1.34433,-1.16748,0.153348,-1.240631,3
1.52848,0.4377541,1.005894,1.148301,-1.301912,1.325747,-0.2027236,0.3618501,1.18366,3
0.8744136,0.5373766,0.4944806,0.6354092,-0.5422484,1.009485,3.043557,0.1469398,-0.3380782,3
0.4664724,0.6567757,0.7458234,1.400301,-0.2773633,0.4477593,0.1561152,0.1835961,-76.42702,3
1.603988,-0.1084872,0.404802,1.089444,-1.045935,0.8840024,-0.5340996,0.1945229,0.1978091,3
1.376907,1.418272,1.217128,0.9118049,-0.3862337,0.3475373,-1.184592,0.1754799,0.03763128,3
0.7470344,1.196878,1.172528,1.356335,-0.008381856,0.4162726,-0.134313,-0.1607373,0.08992049,3
1.959953,0.2460441,0.2553659,0.4083116,-1.430974,1.225888,0.2649039,0.0783027,1.404095,3
1.578233,0.2481945,1.212637,1.67621,-1.45136,1.409013,3.150285,0.4295006,0.4732901,3
1.761789,0.3627915,0.7416385,0.8549968,-0.5599357,1.010563,0.1428349,0.06011779,-4.439923,3
1.691005,0.3211307,1.047955,1.957467,-0.6669783,1.080469,-0.4110733,0.000530223,-0.4814431,3
0.5150443,1.362035,1.414006,1.730944,-1.017013,1.109224,-0.3490693,0.7511911,-2.184654,3
1.736249,0.2832425,0.7447678,1.780559,-0.5357189,0.6141221,15.42163,0.2023814,-1.065745,3
1.005415,0.7077059,1.187031,1.529566,-0.9688099,0.93555,1.081099,0.5842528,-1.363404,3
1.970158,1.202398,1.019794,0.8934594,-0.6055,0.9668936,-0.2504819,0.5433928,-0.245551,3
1.298976,0.9275609,1.407027,1.464686,-1.037044,1.057959,7.414987,0.5469997,-0.6400006,3
