rhoL,uL,TL,rhoR,uR,TR,s1,s2,s3,type
1.072389,0.03934004,1.049966,0.904822,0.6160237,0.5218809,-5.168945,0.8436018,-1.296873,4
1.324914,0.4032848,1.333767,1.778389,-0.04766877,0.9819769,0.5936688,-0.6362332,-0.9039896,4
1.593613,-0.3734976,0.8529714,0.8893465,-0.05251874,0.3821224,-1.33136,-0.09298962,-0.7430027,4
1.148846,-1.301837,1.202343,0.635348,-0.160995,0.1602365,-1.053157,0.1601776,-0.2854981,4
1.987242,0.07477019,1.009103,0.2949393,-0.4605429,1.283154,-0.8573724,-0.6635921,-1.315033,4
1.037987,1.505099,1.355523,0.5795351,0.5101209,0.9017667,0.1120076,0.04470334,-0.06618715,4
1.096515,0.9405893,1.346826,0.05478147,0.146078,0.6832256,-0.8248434,-1.849237,-1.090952,4
1.314976,-0.7451151,1.384019,0.8112203,-0.1582033,0.7788379,-2.165235,-0.3796665,-1.132034,4
1.04034,-0.3899891,0.734174,0.2007545,0.1841434,0.2399881,-0.6660558,-0.01227569,-0.6161011,4
0.1076507,0.2661009,1.267241,0.1090438,0.1694178,0.1835929,63.97217,-8.194675,-1.069821,4
0.9387625,-0.006517128,0.4970633,1.693322,-0.1753243,0.2448219,0.6464342,0.07624771,-0.3897297,4
0.4275029,0.2934816,1.392515,0.196339,-0.4339665,0.3912241,-2.34915,-1.390028,-1.185915,4
1.763542,-0.03007725,0.7671347,0.233536,-0.488743,0.7279629,-0.7442789,-1.155408,-0.9064578,4
1.249998,-1.533235,1.354263,0.1568289,0.3597805,0.7900888,-0.3761583,0.2017724,-0.263821,4
1.458418,-0.3428591,1.357185,1.938129,-1.157336,1.120716,1.517065,0.7635158,6.051,4
1.765209,0.5265737,1.256379,1.042865,-0.06147372,0.1752699,-1.94456,-1.569037,-0.9273082,4
1.647288,-0.9507414,1.192953,1.652412,-0.5222233,0.5335582,238.5658,-1.102977,-0.6659552,4
1.306749,0.7567981,1.385372,1.248116,-0.2915717,0.6418441,-17.12988,-0.6821434,-0.8091524,4
1.038259,0.5766557,1.40578,1.157529,0.2110573,0.6496915,4.674448,-2.434275,-1.105233,4
1.38836,-0.08000929,0.8651826,0.8114973,-0.4835311,0.9598652,-0.6211256,0.02080771,-1.616569,4
1.096181,-0.3408636,1.157097,0.4415803,0.1049189,0.5358291,-1.419034,0.1956503,-1.102465,4
1.625877,-0.1621114,1.00028,0.1643969,-0.8862344,0.8699846,-0.9923864,-0.6204911,-1.169419,4
1.431887,-1.162729,1.315871,0.4324474,-0.9424795,1.36769,-0.5623678,-0.2428358,-0.7190361,4
1.382963,0.8475605,1.143598,0.6993473,0.02741844,0.6764979,-0.8302179,-0.5879322,-0.6337571,4
1.994469,0.07339302,1.31686,0.1800627,0.6288696,0.5539321,-1.377766,-86.88924,-1.607537,4
0.9929833,0.4888781,0.5580754,0.05911038,0.2587316,0.86516,-0.2070345,-0.3615708,-0.2835232,4
1.547739,1.235333,1.377593,1.514531,0.06053331,1.213917,8.955592,0.2113036,0.3372079,4
0.9817544,0.863507,1.240004,1.533217,0.3666574,0.5831529,0.2241474,-1.958946,-0.6752764,4
1.059934,0.3586901,0.9878811,0.1038327,0.5457687,0.9659469,-0.8166838,-2.559276,-1.041984,4
0.8980947,-0.4620716,0.722217,0.4357046,0.270321,0.2301917,-0.9585573,-0.0404031,-0.5670842,4
1.342441,-0.464318,1.152822,1.728001,-0.5780954,0.5045359,4.320545,2.292071,-0.9822366,4
1.271303,0.7270104,0.8531427,0.5724821,0.306841,0.8459786,-0.2703843,-0.151442,-0.3267682,4
1.399351,-0.5627851,1.132143,1.675076,-0.7077239,0.6237127,4.035365,2.546998,-1.115231,4
1.239763,0.4645995,1.02402,0.5687616,0.1370565,1.039347,-0.7482574,-0.5430301,-0.9462243,4
1.700631,0.3289745,0.8343596,0.9823794,0.008438599,0.8585822,-0.5805255,-0.2908116,-0.8216132,4
1.500255,0.9625081,1.270752,0.3007012,0.17091,0.7550119,-0.6541683,-1.031109,-0.7504538,4
1.824923,0.5652449,0.8895777,0.1370966,0.2879995,0.8516037,-0.5628498,-1.229481,-0.7445406,4
1.686693,0.4615983,1.146663,1.807303,0.3263996,0.3628582,8.4775,-6.183787,-0.9450635,4
1.039363,0.4102664,1.331094,0.6541732,0.651654,0.9813907,-1.836023,-4906.583,-1.4211,4
1.869125,-0.5023225,1.306088,0.6604733,-0.2214604,0.9958334,-1.342137,-0.381529,-1.27026,4
1.282502,1.32765,1.167462,0.9883674,-0.1873114,0.4183491,-0.7294944,0.05624201,-0.02175956,4
1.905145,1.113971,0.9782835,1.19233,0.6365803,0.6826335,0.1024159,0.0346459,-0.01390828,4
0.2397513,0.8884459,1.007125,0.5476634,0.2615706,0.4656022,-0.1994824,-0.6574977,-0.08034328,4
1.630685,1.296094,1.383824,0.2741698,-1.233934,1.09352,-0.8468536,0.1012347,-0.8401035,4
1.024431,0.8423105,0.9178945,0.3499102,0.3388906,0.5765859,-0.2957212,-0.4379813,-0.3444525,4
1.126841,-0.8190757,1.31435,1.866148,-0.3937893,0.5611696,1.24955,-3.019262,-0.9032583,4
0.393593,-0.2446356,1.06867,0.666599,-0.6631421,0.7189324,0.5601531,0.514898,-3.099777,4
1.525159,0.1850771,1.159244,1.284265,-0.1501829,0.7991642,-3.682007,-0.8011728,-1.11463,4
0.4422792,0.8075649,1.092774,0.8265619,0.09169392,0.6345526,-0.1857043,-0.3600989,0.01238793,4
1.486385,1.218305,1.395027,1.993018,0.1634293,0.8363131,-0.3100523,-0.2375768,-0.1674763,4
1.690018,-0.1695798,1.347533,1.220917,-0.7162666,1.027802,-3.248094,0.6878868,-1.577659,4
1.305651,-0.6143149,0.863299,0.100118,-0.7199758,0.7973124,-0.6157573,-0.2916472,-0.6984775,4
0.507372,-0.9771145,1.331298,1.252656,-0.05896532,0.09580129,0.5848055,-0.0003081131,-0.7532615,4
1.413539,0.820485,1.390831,0.2808263,0.1878167,1.004219,-0.9111178,-1.4291,-1.035304,4
1.76478,0.5272205,1.214502,1.152929,-0.1529547,0.6269842,-2.017957,-0.9432857,-0.9421637,4
1.191073,-0.2435455,1.293784,0.06805632,-0.687661,1.300698,-1.170442,0.7435822,-1.367134,4
1.42118,-0.101834,1.026159,0.1199868,-0.4075114,1.216101,-0.9253464,1.560027,-1.166733,4
0.9175617,-0.7589525,1.246683,0.04335097,-0.3756022,0.6158377,-1.001943,0.05950844,-1.032678,4
0.6885219,0.2319306,0.8097261,0.5351465,-0.3130837,0.7654399,-1.026459,-0.1010112,-0.9839166,4
1.626588,-0.2685302,1.277544,0.5492747,-0.6325858,1.097484,-1.351286,-2.583011,-1.466932,4
1.409433,0.4328049,1.395814,0.5757157,-0.8156985,0.7800865,-2.107755,-0.354404,-1.312163,4
0.6234333,0.9831852,1.311052,0.1470591,-0.3149576,0.4905192,-0.8430664,-0.7887209,-0.7084294,4
0.8818263,-0.4953571,1.166955,0.3127157,-0.8032559,1.286043,-0.8496313,-1.116524,-1.450583,4
1.525635,1.407588,1.354644,0.8874174,-0.5305967,0.5542411,-1.432701,0.0617213,-0.2470221,4
0.5198308,-0.02929453,1.311401,0.9470634,0.05871261,0.3432869,0.8530847,3.785456,-1.109927,4
0.2891571,0.8656635,1.313025,0.1303305,0.1712936,0.5104752,-1.014439,-1.13315,-0.7959131,4
1.599086,1.059303,1.114318,1.318858,-0.1834792,0.6214924,-1.343042,-0.08228437,-0.2387113,4
1.436702,-0.6877595,1.390983,0.2776164,0.2303043,1.179034,-1.187724,-0.2821269,-1.253954,4
1.736709,-0.5025985,0.805629,0.09043042,-1.262336,1.34438,-0.4397623,-0.4557711,-1.031231,4
0.9277596,0.6070224,1.375192,1.298799,0.1605265,0.6669858,0.926913,-1.920382,-0.9773086,4
1.538175,-0.06787466,0.9579211,0.1872131,0.03831725,1.060206,-0.8568522,1.814741,-1.027875,4
1.99457,0.03128439,1.272641,1.35913,-0.1553436,0.4955058,-3.014169,-3.154311,-1.160621,4
1.660947,0.6246215,0.9974604,1.445144,0.03981401,0.503088,-2.612869,-0.688613,-0.5986337,4
0.3944272,1.500765,1.275208,0.2855807,0.3162363,0.9108036,0.6716159,0.3542205,0.156112,4
0.7720981,0.02139511,1.349444,0.3917141,-0.5536179,0.7456805,-2.358651,-0.5928507,-1.329053,4
0.8258731,0.5806181,1.381377,0.5955514,0.003754242,0.9628249,-2.099118,-1.00316,-1.15268,4
0.9138094,-0.4779093,0.995781,0.9449095,0.2446837,0.3779845,16.49285,-0.07650932,-0.8928562,4
1.76924,-0.6783655,0.8943359,0.8430312,-0.1855306,0.5929276,-0.8058982,-0.2225251,-0.5628703,4
0.08392858,0.6512066,1.294643,0.1291702,-0.04520772,0.1984365,1.127972,-1.403549,-0.7127934,4
1.490459,0.6447685,0.8608729,1.185929,0.1227226,0.4588229,-1.043243,-0.4910307,-0.4376574,4
1.65282,0.2351823,1.057165,1.363759,0.1349485,0.6796896,-2.783994,-2.384897,-1.022252,4
0.8845156,-1.379878,1.401543,0.5984029,0.005830137,0.141916,-1.636501,0.0771057,-0.5271095,4
1.556071,0.4071906,1.105994,1.676454,0.005234411,0.02579523,8.157009,-1.756694,-0.7877543,4
1.254784,-0.1277546,1.078542,1.066556,0.1980778,0.496096,-4.367845,0.5712325,-1.08266,4
1.913047,1.289246,1.370334,0.6523279,-0.1203553,1.081753,-0.5248956,-0.2054618,-0.515383,4
1.548022,1.308631,1.342775,0.5070584,-0.8166408,1.291586,-0.6750486,0.294765,-0.8186345,4
1.385406,0.9221413,1.316668,1.464205,0.2531728,0.9593251,1.371173,-0.4722752,-0.5669487,4
0.4461977,1.168927,1.233459,0.1798125,0.2706853,0.8628235,-0.3345894,-0.3091337,-0.3729987,4
1.612609,-1.16397,1.322913,1.212779,-0.04657815,0.4197103,-2.353625,-0.07886473,-0.6458425,4
1.015597,-1.024355,1.341233,0.499651,0.6081088,0.5496541,-1.556084,-0.08446182,-0.9321878,4
1.984513,-1.189917,1.125048,0.38413,-0.1841514,0.3982258,-0.5022194,0.09186367,-0.3353952,4
0.9217842,0.9705037,0.9540316,0.04367419,0.795637,1.020752,-0.2250946,-0.4522806,-0.3206648,4
1.929609,0.3658678,1.139439,1.679708,-0.2760345,0.4522499,-6.644217,-0.7782857,-0.8487868,4
1.689397,0.4214035,1.141957,0.5995737,0.4128011,0.9812393,-0.9849609,-1.702141,-1.067881,4
1.144358,-0.2694686,1.270404,1.594962,-0.2616491,0.3466031,3.180128,-1.416452,-1.006445,4
1.557451,-0.3759299,1.292034,0.3925945,-0.2062956,0.2438172,-1.479016,0.5137472,-1.179411,4
1.056369,-1.111164,1.340759,0.6702965,0.4228855,0.3995417,-1.926768,-0.06164631,-0.8042067,4
0.7293355,0.2349814,1.152297,0.6581274,-0.01389029,0.1876789,-7.831396,-2.543888,-0.9386287,4
1.947217,0.4652615,1.322824,1.758322,-0.9141009,0.9638333,-10.76184,0.339881,-1.38556,4
1.527295,0.5991999,1.389173,1.176881,-0.6463153,1.315149,-1.622003,-0.04430326,-1.566353,4
0.4623881,-0.1820964,0.5836467,0.3962037,-0.1315539,0.2669182,-3.185121,-0.155337,-0.5148341,4
1.595317,-0.3675347,1.154521,0.2504591,-0.2570235,0.5873927,-1.140007,0.1664869,-1.097532,4
1.489055,-0.5877066,1.243844,0.09755983,0.4512182,1.14996,-1.073277,0.2972196,-1.193188,4
0.9740812,1.078027,1.140786,0.06583833,0.3930585,1.110838,-0.3537096,-0.6653736,-0.4897603,4
0.9412121,1.397564,1.358697,1.504703,0.6517424,1.009164,-0.8469542,1.273693,1.373681,4
1.899663,-0.1398122,0.990062,1.446812,-0.01439761,0.5584284,-2.550008,0.650554,-0.975483,4
1.304572,0.2120131,1.20033,1.353664,-0.1624081,0.8947486,11.42914,-0.5478562,-1.122611,4
1.030248,0.7629392,0.8184778,0.8763052,0.1607513,0.4644642,-0.3900372,-0.1944576,-0.2268017,4
1.894717,0.7087348,1.164845,1.644079,0.07048447,0.8651364,-1.900659,-0.4929338,-0.7070244,4
1.962742,0.9139362,1.08081,1.319606,0.2066468,0.4868333,-0.7370711,-0.5574737,-0.4529334,4
0.3045002,0.7453465,0.8974448,0.8641119,0.03730613,0.2461077,-0.05262273,-0.5621116,-0.05763091,4
1.742482,0.4566181,1.21546,0.103901,0.08695069,1.138987,-0.9987689,-2.765884,-1.274817,4
1.757826,0.03244835,1.00596,0.9259762,-0.4705185,0.6088514,-1.806566,-0.1856441,-1.02104,4
1.162982,-0.9165767,1.324036,0.3685074,-0.3920986,0.373227,-1.462916,-0.266387,-0.9096326,4
0.5512462,0.3739937,0.9619895,1.186775,-0.02046635,0.2637343,0.3342697,-1.175924,-0.5420156,4
1.48058,-0.5101355,1.378479,0.01794117,1.108783,1.043963,-1.606905,3.482096,-1.94083,4
1.292548,-0.935856,1.071937,0.1597414,-0.5908837,1.005466,-0.5667553,-0.1962826,-0.6346654,4
1.680328,1.472805,1.373948,1.060638,-0.2742741,1.112635,-0.2592136,0.30761,-0.1427986,4
0.8254058,0.914627,1.224823,0.3087396,0.3085449,1.078065,-0.6221452,-0.5650565,-0.6951411,4
1.0617,0.0341704,0.5710317,0.1298876,0.4371999,0.5558131,-0.5486122,9.692428,-0.6725903,4
1.989736,0.8570571,1.401134,0.1218287,0.3797551,1.090427,-0.9482681,-2.225816,-1.250401,4
1.978393,0.9520892,1.368732,0.3044699,1.053324,1.240251,-0.8108066,-1.805332,-1.060881,4
0.6133971,0.8599307,1.027226,0.5765743,0.5801473,0.5912105,-3.900227,-1.257616,-0.5484906,4
1.393021,0.7515724,1.237309,1.891788,-0.2579356,0.2390032,2.710311,-0.6785372,-0.4958736,4
1.531017,0.4356657,1.128307,0.7750658,-0.4352622,0.4422956,-1.948469,-0.6505223,-0.8853621,4
0.7455643,-0.6786241,0.6520014,0.01864128,-0.0953368,0.7703189,-0.2517765,0.03515161,-0.2242953,4
1.664192,0.273019,1.109131,0.08929804,0.095044,0.3543622,-1.047025,-4.486425,-1.291977,4
0.6826882,0.6640056,1.272693,1.060491,0.0516637,0.6240869,0.4762805,-1.051508,-0.6976059,4
1.706227,0.08400954,0.7576052,0.1335354,0.356567,0.8520024,-0.6867677,-6.094398,-0.8557741,4
0.9710333,-0.7984597,0.8591015,0.1939459,-1.343409,1.406934,-0.3090056,-0.1028541,-0.9061728,4
0.4868222,-0.6042468,1.163263,1.994253,-0.1164004,0.1343904,0.4397263,0.0573559,-0.7336602,4
1.36088,-0.5951132,1.22646,0.09893583,-0.333183,1.30277,-1.010231,-0.2512445,-1.15026,4
1.026896,1.01079,1.057183,0.2187415,1.021209,0.9558598,-0.3407957,-0.6779122,-0.4542926,4
0.7537879,1.197609,1.245897,0.2579916,0.6251474,0.5797507,-0.4419246,-0.6958677,-0.4439021,4
1.9552,1.484432,1.26759,0.2134024,0.4654292,0.9336542,0.009784728,0.007386197,-0.011584,4
1.490787,0.4693007,0.9148002,1.758307,0.02923629,0.1444373,2.284515,-1.128094,-0.569732,4
1.93716,0.3118229,1.077063,0.1057465,-0.06347466,0.7160085,-0.9576097,-3.219963,-1.185869,4
1.695642,0.4391091,0.7777253,0.1564912,0.09170283,1.391769,-0.4497912,-0.4315028,-0.6583706,4
1.432673,-0.01703861,1.135235,1.171296,-0.8472083,0.7328632,-6.250268,0.8305094,-1.352121,4
0.360934,0.4570451,1.265977,0.3315935,0.2480236,0.9352926,-4.624279,-1.629214,-1.156499,4
0.6990449,0.3230847,1.074775,0.2198905,0.4060534,0.4370125,-1.106135,-3.658856,-1.016455,4
1.83782,0.2723766,0.6529844,1.395688,-0.0997465,0.4445204,-1.27073,-0.338125,-0.529609,4
1.946719,0.6855416,1.347408,0.3731072,-0.1631653,0.7911156,-1.015356,-1.346306,-1.043902,4
0.8307413,-0.000485332,0.8381056,0.4066686,-0.3036368,0.5427742,-1.268852,-0.434902,-0.8655927,4
0.8696412,-0.8174407,1.313242,0.6851498,-0.1342652,0.7418189,-3.148135,-0.3829281,-0.967201,4
1.311013,0.4692167,0.9493095,0.4215002,-0.4665094,0.9755898,-0.7471117,-0.1779348,-1.074259,4
1.572596,0.8453472,1.215963,1.297202,-0.491037,0.5706121,-4.754201,-0.2023813,-0.5586877,4
1.847496,0.9119237,1.320353,0.7486844,-0.6855152,0.5824057,-1.661009,-0.3234783,-0.8152173,4
1.700459,0.1232672,1.36127,0.4817163,0.0482053,1.13086,-1.338529,-3.882379,-1.432797,4
1.438382,-0.2936323,1.345056,0.8341565,-0.8978939,1.047124,-2.298295,1.932135,-1.631891,4
1.710438,0.2468567,0.9794554,0.8979712,-0.1392636,0.31653,-1.537722,-1.295064,-0.8302393,4
0.8034208,0.05117368,0.9020228,0.2964287,-0.05768438,0.90791,-0.8227938,-1.065101,-1.04584,4
0.7662312,0.6638415,1.263559,1.197416,0.4434532,0.62096,0.5044115,21.83488,-1.02676,4
0.9060535,-0.1266832,0.9716921,1.271548,-0.5735424,0.7270078,0.8175682,0.3313088,-2.337087,4
0.6849921,0.9619932,1.028308,1.748608,0.2086037,0.2813155,-0.08512926,-0.8155515,-0.1398782,4
0.4157846,1.333744,1.328716,0.1249025,0.4451044,1.387672,-0.1975532,-0.07026653,-0.2469777,4
1.419,-0.89839,1.040171,0.4764175,-0.977477,0.8418211,-0.7382114,-0.6641322,-0.6910051,4
1.818804,0.5297999,0.6494491,0.6246945,0.1216157,0.5984108,-0.2773158,-0.2111199,-0.3199026,4
0.7263324,-0.9754189,0.9249356,1.148116,-0.05208733,0.1651298,0.5375141,0.1055061,-0.2278132,4
1.50621,-0.6543218,1.099946,0.3839611,-0.8987651,0.7605141,-1.126963,-1.017609,-0.9935333,4
0.4431185,0.09593893,1.172859,1.298623,-0.3057894,0.3301673,0.9201866,-0.1188173,-0.6095756,4
1.114151,-0.06423502,1.18488,0.4800335,-0.1537024,0.2786381,-1.74159,-186.8993,-1.091595,4
1.877348,0.7986799,0.6825223,0.4836034,-0.4257466,0.7571356,-0.1603142,0.2950978,-0.2621922,4
1.091066,0.9342977,1.235895,0.4950056,-0.2579648,0.2474528,-1.244495,-0.6740975,-0.6051597,4
0.525367,0.1857977,0.2323852,0.05280317,-0.4080531,0.4158674,-0.1033763,0.1264298,-0.5691021,4
1.174459,0.4314312,1.282329,0.4127016,-1.571512,1.366774,-1.055316,0.7603364,-2.899458,4
0.314044,0.8542878,1.403255,0.2043764,0.4108751,0.7441653,-1.555418,-1.53562,-0.9694371,4
1.418185,0.1414274,1.286316,0.5617844,0.3728418,0.9239177,-1.402207,70.47673,-1.332962,4
1.623485,-1.206048,1.127551,0.07305542,-0.7829163,1.30634,-0.3715083,0.03568644,-0.3865842,4
0.626332,-1.142107,1.34212,0.7593662,-0.0918309,0.4345731,2.892027,-0.1367613,-0.6612828,4
1.13859,-0.7249182,1.208754,0.9846296,-0.4507742,0.4142925,-9.099592,-1.106742,-0.8519451,4
1.667074,0.4772742,1.017582,0.1329612,-0.316464,0.3545655,-0.8123349,-1.660701,-0.9216585,4
1.8573,-0.2148095,1.336946,0.8573497,-0.2851277,0.3685746,-2.201486,3.30888,-1.220992,4
1.702422,1.259279,1.068303,1.402731,0.2589983,0.716014,1.034188,0.3022966,0.1464823,4
1.166216,-0.138366,1.203765,0.2279136,-0.2262557,0.7031309,-1.242453,2.519309,-1.209195,4
0.5548315,-0.6870672,1.041693,0.003881286,-0.5250125,1.346539,-0.9330605,0.6979503,-1.04202,4
1.38693,-0.5287924,1.348923,0.4720552,-0.2712134,0.7000512,-1.577846,-0.1716239,-1.235988,4
1.578043,-0.4908366,0.8710512,0.9286946,-1.237362,1.099364,-0.9347492,1.628827,5.415099,4
1.546897,-1.076549,1.148459,0.4751503,0.2276334,0.6747777,-0.6271681,-0.06416761,-0.5191785,4
1.45216,0.9121916,1.350037,0.5165469,-0.2963108,0.9255138,-1.053948,-0.6153941,-0.9188772,4
1.132759,0.3730738,0.9094551,0.9887307,0.05177468,0.7547566,-1.670784,-0.4660477,-0.7461633,4
0.3508986,0.2999187,1.0135,1.178006,-0.2628215,0.2918206,0.6446622,-0.155008,-0.2480962,4
1.747663,0.8628017,1.140263,0.2089236,0.4520695,0.8301476,-0.5925208,-1.193485,-0.7658024,4
1.242575,-0.2619822,0.5680628,0.1269678,-0.6413847,0.6633536,-0.4334493,-0.4757763,-0.6977898,4
0.9197943,0.6807612,1.252386,0.2199939,0.8020445,1.014255,-0.9179533,-2.136205,-1.091806,4
1.911867,1.429709,1.33751,1.166305,1.190578,1.241023,-0.0489693,-0.07460619,-0.10642,4
1.736407,0.008771039,0.7165347,1.525341,-0.5547153,0.5694055,-3.854933,0.3728357,-1.206874,4
1.111381,-1.01841,1.109213,0.7271128,-0.4252382,0.5734391,-1.464429,-0.26594,-0.4727315,4
1.044521,-1.306645,1.376827,0.3836986,-1.392927,1.237202,-0.7484712,-0.6494363,-0.7778445,4
1.052882,1.596604,1.406092,0.8257681,1.019094,1.202708,0.7510064,0.4649693,0.2475138,4
1.70522,-0.6787261,1.409439,1.060117,-0.8213025,0.8543413,-3.034091,-3.996366,-1.284423,4
0.5055085,0.7415234,1.138423,0.1338062,-0.691759,0.9570568,-0.9443711,-0.2143666,-1.007636,4
1.569947,0.2467824,1.045837,0.08774753,-0.1830359,1.392102,-0.8678654,-2.248172,-1.128705,4
1.330677,0.8403539,0.9557959,0.6688973,-0.4513082,0.9149612,-0.4897498,0.1676767,-0.5919066,4
1.226367,0.02979987,1.4021,0.8153026,-0.7138295,1.357639,-1.613031,0.0401703,-2.092542,4
1.139144,-0.8310891,0.8587465,0.03092745,-0.3508486,1.275535,-0.3894393,-0.03951157,-0.4053539,4
1.935816,0.8066384,1.222378,1.305882,-0.270828,0.511189,-2.067659,-0.5970849,-0.68331,4
0.7539193,0.6830502,1.31668,0.4017135,-0.2544506,1.227555,-1.058696,-0.3602503,-1.182548,4
1.352988,-0.7506484,1.113375,1.086635,-0.05048169,0.2538081,-3.486479,-0.1069531,-0.7561239,4
0.593526,-0.4563062,1.231755,0.8717868,-0.3345332,0.4739912,2.608184,5.949121,-0.9784031,4
1.435333,0.2739406,1.058338,0.2444827,0.8499326,0.7632673,-1.05005,-7.129722,-1.242533,4
1.888018,0.5567883,0.6841161,0.3507238,0.2640658,0.4358402,-0.3122088,-0.5733615,-0.3853158,4
1.712086,0.7037909,1.349319,0.9516895,-0.4516638,0.8078139,-1.901572,-0.5498729,-1.023807,4
0.4606477,0.5098086,0.7685787,0.9286615,0.3456829,0.320583,0.2290415,1.655411,-0.6039836,4
0.6965167,-0.46892,1.025954,0.03599045,0.1778836,1.022424,-0.8808742,0.2445332,-0.9881463,4
1.778971,0.7368317,0.6880804,0.7407122,0.3540946,0.3821512,-0.09272488,-0.1557195,-0.1175598,4
1.609517,1.300972,1.218211,0.08297119,-0.4751177,1.125674,-0.2266694,-0.2671909,-0.2977942,4
1.553616,-0.1656248,0.9870855,0.194497,0.02622161,0.3133491,-0.9652606,1.886149,-1.003931,4
1.769211,0.3507457,1.202218,1.989847,-0.1876839,0.9145621,2.685269,-0.4143055,-0.9514973,4
1.808092,-0.7527861,0.9612674,0.2400533,-0.1183101,1.023541,-0.5607467,-0.2069352,-0.6367333,4
0.5702347,-0.2858752,1.371255,0.08112928,-0.1803398,0.6336218,-1.330505,1.024978,-1.320433,4
1.83696,-1.0746,1.255772,1.282288,-0.5512198,0.6352348,-2.268636,-0.5470282,-0.6358209,4
0.6340753,-1.474029,1.254752,0.5144161,-0.6233147,0.5778041,-0.9647057,0.08432482,-0.05755631,4
0.9158917,-0.1401702,0.8043181,0.1755579,-0.5193575,1.074474,-0.5533603,-1.557029,-1.180687,4
1.686733,-0.8590599,0.7786258,0.3336608,-0.9801371,1.094415,-0.1247888,0.09996111,-0.2203921,4
0.6173193,0.4068496,1.079986,0.3899302,-0.1053739,0.1963702,-2.009416,-1.309703,-0.8124805,4
0.3566292,-1.175009,1.281219,0.02189609,0.6088532,0.8906013,-0.7458729,0.190912,-0.7153598,4
1.579441,0.1390414,1.361194,1.205631,-0.97351,0.8275272,-6.284452,0.6698231,-1.447713,4
1.747484,0.8139017,1.402935,0.748616,-0.6180545,0.6439406,-1.830469,-0.5649025,-0.9830582,4
1.752905,-0.43012,0.7997292,1.394428,-0.2386641,0.4662087,-2.572277,-0.5099721,-0.6447384,4
0.1521123,-0.3359422,0.4078888,0.004960521,0.2501357,0.4148815,-0.2875821,0.1139576,-0.2967466,4
1.38282,0.7137262,1.238129,0.1780183,-1.103494,1.137537,-0.9984292,-0.3736025,-1.234961,4
0.2943624,-0.316393,1.177512,1.096864,-0.1581777,0.1418608,0.6176439,-0.6300201,-0.767303,4
0.4729941,0.4249665,0.892148,1.972008,0.0679585,0.1475983,0.02345326,-3.673232,-0.3801805,4
0.5051091,-1.047468,1.3234,0.3150321,-1.139497,1.06711,-1.424432,-2.009317,-1.066166,4
1.913507,-0.198413,0.8871195,0.5439687,-0.1300061,0.8024305,-0.8524394,-0.1121464,-0.9589466,4
1.961123,-0.1277173,0.891723,0.1511889,-0.1769544,0.2081085,-0.8805972,2.903359,-0.9416546,4
0.398889,1.002196,1.203304,1.476278,0.1346732,0.2805846,-0.1082901,-1.382471,-0.07939094,4
1.314986,-0.04942402,0.7939059,1.473583,-0.4991129,0.5371673,4.741222,0.414557,-0.9976866,4
1.47172,1.191421,1.1416,0.8342333,0.4204599,1.293926,0.2641673,0.4371797,0.38759,4
1.867531,1.152562,1.012991,0.5327373,-0.08273833,0.3926119,-0.1085995,-0.04111414,-0.07392752,4
1.899872,-0.3897195,0.9364971,0.03487173,0.08389894,0.4400621,-0.9839964,1.504282,-1.146478,4
1.955896,0.5905198,1.331703,0.7412482,-0.3836907,0.833174,-1.428628,-0.8568333,-1.140751,4
0.9880223,-0.3436343,1.346272,0.01417353,0.2987456,0.7964561,-1.514864,4.712564,-1.847555,4
0.5860928,0.9717588,1.014878,1.463119,0.4366222,0.4371586,-0.04852361,2.173583,-0.2229686,4
1.656772,1.184513,1.251349,1.430206,-0.228144,0.4203193,-3.026578,-0.2545789,-0.2715088,4
0.5514486,-0.242541,1.400071,0.3638966,-0.1768277,1.130138,-2.045534,-0.3303728,-1.492783,4
0.8471805,-1.447139,1.360882,0.1410635,0.1520713,0.4551195,-0.5373033,0.1319368,-0.4044841,4
1.992252,-0.1092918,1.294757,0.6463149,-1.069589,1.275355,-1.240324,1.185081,-1.898771,4
1.545619,-0.8758626,1.401796,0.7732629,-0.2042171,0.2155685,-2.129795,-0.1472077,-1.009112,4
1.548738,-0.4654372,1.293522,0.2965513,-0.46508,0.7137446,-1.341469,-0.1451275,-1.230934,4
1.776105,0.9667884,0.9306594,1.038979,-0.110093,0.7973314,-0.1516187,0.1616731,-0.1450768,4
1.270108,0.3560836,1.410013,0.9433085,0.3990946,0.6613852,-3.13122,-13.39968,-1.332345,4
1.095799,0.6940144,1.369128,0.8883375,0.2015819,1.136273,-1.644952,-0.7178496,-1.032761,4
1.196899,-0.3884595,0.8310283,0.2231061,-0.3440521,0.421979,-0.8434218,-0.2043592,-0.7425666,4
1.60783,0.2506663,0.9607346,0.3208857,-0.8388178,1.159522,-0.7661253,0.02953528,-1.519492,4
0.708315,-0.01625892,1.05874,0.5828258,0.5390484,0.5204487,-4.301592,0.6844369,-1.238205,4
1.459617,-0.3032632,0.4528919,0.1502255,-0.2913881,0.7183532,-0.2042917,-0.1477741,-0.4301399,4
1.027134,-0.1787689,1.193219,1.232244,0.007945827,0.2845158,3.998898,1.608732,-1.043729,4
1.609957,0.2189959,0.9301481,0.3879501,0.1423122,1.123427,-0.7420666,-0.9310761,-1.019782,4
1.057165,-0.2096404,0.6060652,0.7134022,0.1194905,0.2353019,-1.243522,0.03571644,-0.5691737,4
