rhoL,uL,TL,rhoR,uR,TR,s1,s2,s3,type
0.6614633,0.2009699,0.2914736,1.810512,0.6738089,0.7669963,-0.6774217,-0.08620452,-0.3870015,5
1.852176,0.28135,0.3634456,1.777365,0.1736558,0.649827,13.70504,0.746505,-0.6111347,5
1.600184,0.07428052,0.07075097,1.68514,1.091485,1.321921,-15.40071,-0.02981279,-0.7022872,5
0.3992845,-0.468895,0.4024659,1.899476,-0.9475824,1.184847,-0.6414791,-1.173146,-0.69882,5
0.2965832,-0.1977056,1.137311,1.881686,-0.6355712,0.6952837,-0.1802807,-0.03101932,-0.2207541,5
0.4125526,-0.3119291,0.7062351,0.5745303,-0.5085466,0.9071137,-0.9563496,-0.8224066,-0.7067376,5
0.1262949,-0.01939489,1.034552,1.181488,0.6292899,0.9484915,-0.6664499,-0.228462,-0.7422209,5
0.179783,-0.1837665,0.1701173,1.710715,0.3958764,0.3418149,-0.1005651,0.08736852,-0.06482164,5
0.7756321,0.5984524,1.240178,1.845928,-0.5093564,1.048223,-0.5294802,0.02164939,-1.616849,5
0.2142657,0.3593996,0.6146574,1.62902,-0.2820641,1.035286,-0.9194274,-1.371272,-0.9507823,5
0.132309,0.2937601,1.157153,1.291162,0.6492648,1.413944,-1.221948,-0.2108652,-1.308941,5
0.3679872,0.5429075,1.227775,1.70699,-0.3752344,0.9463169,-0.6610065,-0.1633385,-1.341074,5
0.4017591,-0.446896,1.3803,1.28653,-0.5782332,1.284512,-0.9297237,-1.106778,-1.159127,5
0.07839974,0.1627383,0.5081361,1.43158,0.2273826,0.7253853,-0.6654148,0.4798587,-0.7377369,5
0.03013387,0.8883878,1.159084,1.464087,-0.636639,0.9809952,-0.648272,-1.298727,-0.9030153,5
0.1852432,-0.04528001,0.5172244,1.7375,0.09207398,0.4229114,-0.3694814,0.055508,-0.4470527,5
0.07361139,0.06762724,0.4105922,1.680394,0.5260604,1.260911,-1.211756,1.165058,-1.341977,5
0.5521042,-0.7291871,0.6788585,1.578507,0.5407766,1.375942,-1.62779,0.09529103,-1.339713,5
0.2233368,0.1266398,0.5937014,0.6762319,-1.025725,1.015128,-0.327858,-0.148025,-0.2629434,5
0.04970789,0.3489697,1.057023,0.4021883,1.270397,1.123975,-0.229792,0.1300291,-0.2108902,5
0.1544713,0.2719116,1.059896,1.271767,0.7606719,1.038573,-0.6727908,-0.2549136,-0.7627707,5
0.5350881,0.01570358,0.2568068,1.823846,-0.2741717,0.2982115,-0.1110416,-0.05542694,-0.1206261,5
1.473324,0.05623718,0.2898414,1.859738,-1.030155,1.182788,-1.650773,-0.5231336,-0.4059118,5
0.1216119,0.110809,1.233226,0.5312229,0.05388578,1.270747,-1.196828,5.970277,-1.41715,5
0.9179986,0.9249583,0.9424348,1.911928,-0.3246822,1.160363,-1.671239,0.2717042,-1.490231,5
1.071313,0.5374108,0.8838876,1.959495,0.6261678,1.242889,-1.743601,-0.9834998,-1.115732,5
0.5755737,-0.5630962,0.6909661,1.277994,-0.3345381,1.002318,-1.082808,-5.354219,-0.9862116,5
0.02649001,-0.9198586,1.181429,1.459794,0.3182069,0.9360999,-1.021458,2.029727,-1.241149,5
0.9377167,1.112576,1.08974,1.41515,0.2300618,1.38038,-2.9752,1.435311,-1.976347,5
0.4197906,-0.4142754,1.221887,1.898355,-1.555507,1.328802,0.05913181,0.1421476,0.04162617,5
0.2239536,1.179516,1.161652,1.967286,-0.541443,1.163896,-0.9989464,-0.3299956,-1.34699,5
0.06214367,0.1664184,0.8261066,1.411577,0.1847871,1.135468,-1.106552,3.517486,-1.291696,5
0.629793,0.2059619,0.604562,1.443437,0.7919066,1.145337,-1.217102,-0.2659701,-0.8029915,5
0.2677377,0.5311026,0.6943008,0.9501888,0.08744869,1.272633,-1.566369,-2.861349,-1.290451,5
0.2394758,1.005877,1.031318,1.836056,0.02099216,0.8168088,-0.6691625,1.143811,-1.394147,5
0.2216471,1.061681,1.307332,1.422736,-1.251152,1.259053,-0.5780259,0.1711834,-0.784721,5
0.5833454,-0.1975224,0.4183754,1.065398,0.7241951,1.110456,-1.425203,-0.136229,-0.8329713,5
0.5555549,-0.4994352,0.7463349,0.32104,-0.7049689,1.352074,0.2091227,3.671445,-1.167876,5
0.9710044,-0.08801051,0.1213784,0.9693128,-0.9072672,1.079841,157.9896,-0.6753806,-0.4056298,5
0.3311165,0.2058724,0.6702784,1.517054,-0.5429496,0.7679742,-0.4833114,-0.3293341,-0.5399053,5
1.109833,-0.1848349,1.156384,1.559106,-0.9645277,1.31898,-0.6443767,-0.264201,-0.6300521,5
0.1488898,0.804333,1.055081,1.125858,-0.1122772,1.206647,-1.184941,-1.063546,-1.383467,5
0.3927403,0.312513,0.7246594,1.768338,-0.3434613,0.8616142,-0.7662736,-0.5824592,-0.8443917,5
0.5726438,0.2605033,0.9623638,1.909866,-0.2870553,1.143726,-1.115732,-0.9335009,-1.196891,5
0.2187686,-0.7170851,1.112764,0.7438989,-1.266545,1.378892,-0.4120997,-0.6501084,-0.5232623,5
0.437737,0.2044173,0.3156655,1.564108,-0.194146,1.079455,-1.21355,-1.909366,-0.9710465,5
0.3586194,0.5834695,0.6331866,0.458263,0.4534197,1.117551,-4.525052,122.1286,-1.028926,5
0.5508695,-0.1924785,0.6750721,0.5432053,-0.008852287,1.187137,40.17108,1.208951,-1.224643,5
0.002175372,0.9172409,0.9911275,1.453145,-0.2621893,1.108532,-1.278304,-7.301422,-1.74988,5
0.9489174,-0.5246624,0.5672438,0.6035267,-0.3355567,1.289505,1.084705,1.394042,-1.433214,5
0.08489018,0.364398,0.36474,0.5406116,-0.7691897,1.061477,-0.6880862,-0.770998,-0.6370668,5
0.1456674,-0.237161,1.35869,1.587282,-0.4114036,1.201247,-0.9455531,-2.255958,-1.197126,5
0.3717997,0.7879041,0.8145136,1.252324,-1.330935,1.398901,-0.9677321,-0.02508243,-0.5979954,5
1.038118,-0.006777049,0.2420908,1.616712,1.211494,1.327463,-1.621936,-0.007428892,-0.6145082,5
0.03819136,-1.093694,1.275456,1.251472,-0.4879029,1.405085,-1.337839,-5.298607,-1.793712,5
0.7231333,0.690637,1.030387,1.825189,0.07515245,1.400783,-1.812279,-0.01152495,-1.557789,5
0.1901055,0.4460181,0.8836033,1.090982,0.4507057,1.391015,-1.392643,-0.05397076,-1.363455,5
0.1820173,-0.03903193,1.389662,1.323288,-0.8171908,1.112148,-0.5396474,-0.5714434,-0.7234155,5
0.9359215,0.05305813,0.05049557,0.6722632,0.1395979,0.4269325,1.031955,0.2964556,-0.3316761,5
0.3819836,0.1472656,0.4250316,0.781867,-0.2697106,0.461129,-0.3684805,-0.08408293,-0.4085883,5
1.202111,0.1657949,0.3173079,1.20466,-1.230377,1.17347,-119.8724,-0.1330431,-0.09195422,5
0.2852235,0.2349275,1.162176,1.525001,-0.7427977,1.141146,-0.7148704,-0.5613662,-0.8851577,5
0.03862041,0.9411534,1.198246,1.5285,-0.2135988,0.9448078,-0.8360878,-2.414622,-1.114562,5
1.790663,0.07540032,0.3643707,1.891346,-0.3645778,0.4966142,-1.688031,-0.06868757,-0.1811761,5
0.5593646,0.01464092,0.9339508,0.7448562,-0.4445674,0.9192627,-0.4141325,-0.1662148,-0.6607256,5
1.436024,-0.103253,0.1411901,1.568789,-0.5434759,0.6320475,-1.722214,-0.387247,-0.2407818,5
0.2859449,0.4483366,1.031691,1.158364,0.03315787,0.8247811,-0.5959848,0.2726331,-1.217324,5
0.5570216,0.7479974,0.8165294,0.5769553,0.393489,0.9695365,-11.23625,0.9999077,-1.932611,5
1.175106,0.7436555,0.7498885,1.841826,-0.9553091,1.380341,-2.793297,-0.05285678,-0.7903809,5
0.7818266,0.4777957,1.031389,1.263485,-0.5383304,0.9761723,-0.4993214,0.0325358,-1.184406,5
0.1490555,-0.1522967,0.129769,1.971653,-0.4858467,0.8638614,-0.6436604,-1.569358,-0.798076,5
0.8282288,0.4794165,0.5615939,1.278145,-0.5803601,1.263525,-2.846549,-0.5371251,-0.9041268,5
0.06625757,1.115216,1.197758,0.6285894,1.011776,1.36004,-0.9360114,-0.4902635,-1.056987,5
0.1163764,0.2466861,1.05083,1.357606,-0.2128458,0.8822075,-0.7190615,-1.145322,-0.9134655,5
0.7097427,-0.7453969,1.010701,1.774686,-0.5479233,1.298457,-1.165955,-2.906852,-1.190485,5
0.4683663,-0.2673461,0.9404216,1.572608,-1.35386,1.296336,-0.18398,-0.1924313,-0.2456559,5
0.5350709,-0.7180349,0.9589561,1.556586,-1.26939,1.250183,-0.21116,-0.3479599,-0.2936371,5
0.9328434,0.01783761,0.1764583,1.255538,0.1162518,0.4625721,-1.27667,0.1778968,-0.4233451,5
1.023242,0.605287,0.9934587,1.770947,-0.1078403,0.9173055,-0.693536,0.03094409,-1.880391,5
1.899525,-0.441893,0.4807962,1.670178,-0.02667542,1.350388,6.427365,1.177727,-1.397119,5
1.798106,-0.4896607,0.4459699,0.9931397,-0.5983933,1.10508,0.5802608,2.360916,-1.002073,5
0.2851304,0.588713,1.190157,0.4840185,-0.975063,1.399581,-1.283341,-0.0361659,-1.01459,5
1.27582,0.4836291,0.7195832,1.68945,-0.1530887,0.8303003,-1.731843,0.06412436,-1.117574,5
0.1515477,0.6717284,0.8720791,0.8368754,-0.2607004,0.7083953,-0.5508296,0.02146126,-1.117945,5
0.1946466,-0.1916674,0.1912659,1.28842,-0.8641489,0.9620083,-0.3761022,-0.6728466,-0.4427161,5
0.08098157,-1.248938,1.170498,0.9945265,-0.3851196,1.397566,-1.349881,-6.975001,-1.73613,5
1.83168,-0.01475276,0.3259795,1.868261,-0.5226869,0.5891356,-3.235633,-0.1314514,-0.1572572,5
0.4229405,-0.05955287,0.2783348,1.836504,-0.548611,0.660637,-0.3004076,-0.4526621,-0.3263733,5
1.85501,0.2826174,0.5275052,1.716597,-0.2598563,0.7506979,4.844633,-0.09526905,-0.5734526,5
0.1758496,0.1929342,0.4697196,1.579987,0.6239826,1.348423,-1.19709,-0.009277106,-1.168947,5
1.511585,-0.7095231,0.6572378,0.5641659,-1.303039,1.256584,-0.08464534,0.3929066,-0.07925209,5
0.1187123,-0.9428522,0.861201,1.042746,-1.039559,1.282176,-0.6555345,-1.41042,-0.8520819,5
0.09038146,-0.4045367,0.3947184,1.040587,0.4478833,0.8663707,-0.8238577,0.4755804,-0.8732402,5
0.872075,-0.02082867,0.4703225,1.027877,-1.518791,1.287679,0.3800696,0.1073677,0.04076879,5
0.5425548,-0.02517347,0.05644436,1.708923,0.01140507,0.7413964,-0.8543307,9.263909,-0.6870709,5
0.4824134,0.6802389,0.9710335,1.964279,-0.5494732,1.291273,-1.257176,-0.6289015,-1.257384,5
1.404955,0.00199755,0.2572517,0.3478608,-0.02900008,0.84056,0.0920618,-5.470838,-0.5781224,5
0.156494,-0.1064811,0.5284045,1.226155,0.6729236,0.8963041,-0.62399,-0.106598,-0.6023092,5
0.01588152,-0.4378074,0.4359656,1.402414,0.1461245,0.4976958,-0.5902394,1.693561,-0.7272697,5
1.095796,-0.3738866,0.7357345,1.891723,-0.752086,1.389402,-1.48297,-1.704172,-1.037711,5
0.1881898,0.6898401,0.6401481,1.939576,-0.6524639,0.7122532,-0.349151,-0.07563304,-0.4195936,5
1.078299,0.3950334,1.038177,1.619604,0.3212745,1.272921,-1.967084,-2.305827,-1.364317,5
0.9809161,0.3112797,0.4163254,1.776085,0.6247959,0.6743094,-0.5578995,-0.1565452,-0.2867496,5
1.037831,0.2437933,0.3674229,0.5128391,0.5192533,1.386011,1.358405,-2.192087,-1.027246,5
0.2136385,0.6079381,0.8862008,1.236024,-0.1056506,1.126624,-1.146969,-1.081282,-1.242267,5
0.010529,-0.824057,0.7590893,1.313779,-0.1340174,1.360459,-1.601186,-20.48629,-2.121596,5
0.1243849,-0.2699898,0.5090975,0.7006006,1.110593,1.084401,-0.4735842,0.05277998,-0.3820628,5
0.9982379,0.05357787,1.255094,1.769459,-1.000649,1.218457,-0.3214432,0.0444487,-0.5198969,5
0.1511433,-0.1453369,1.13749,1.181119,-0.8139643,1.066771,-0.5072408,-0.7462776,-0.6592103,5
1.114768,0.1181391,0.1762519,1.373948,-1.194272,1.377183,-2.591489,-0.6372926,-0.4582628,5
1.696351,-0.3834803,1.107991,1.727415,-1.32879,1.222595,20.54428,0.6393325,0.9463395,5
0.2680017,0.8020771,0.8232718,0.5812829,-1.280427,1.34876,-1.331095,0.1929327,-0.5619838,5
0.07700282,-0.8288781,0.8647621,1.753398,-0.197519,1.019322,-1.038842,-7.070435,-1.348962,5
0.1179395,0.08302435,0.1239155,1.782762,0.4742984,0.8893477,-0.7854395,0.2858115,-0.8104216,5
0.9698123,0.0420463,0.6473401,0.9851664,-0.262659,1.367398,-49.17305,-2.01812,-1.185956,5
0.5012037,0.9079208,0.8205783,1.786823,0.8940454,1.136768,-0.9311634,-0.6572657,-0.8007286,5
1.257488,0.1975179,0.5084313,1.676536,-0.8504409,1.046976,-1.597303,-0.3027768,-0.4207672,5
0.9095902,-0.2548352,0.844426,1.168091,-0.693541,1.013188,-0.6960023,-0.3622349,-0.5564491,5
1.748274,0.2448981,0.5881806,1.484815,-0.4532267,0.9653229,2.522093,-0.2815185,-0.5503343,5
0.4919412,0.5360541,0.5291457,0.8378966,0.3791829,0.939781,-2.12563,-4.065804,-0.8754899,5
1.769744,-0.01663358,0.2866591,0.6349195,0.437301,1.09052,0.2928125,0.05544713,-0.8629371,5
0.3196871,0.5544634,1.321988,1.937045,0.5261878,1.263405,-1.044852,-0.5487178,-1.333929,5
0.2353536,-0.4977408,0.6803748,0.1322454,-0.525179,1.253947,0.3064123,1.423357,-1.355478,5
0.8021657,0.8101453,0.7861703,1.274028,-0.3548815,1.169731,-2.760147,0.2012419,-1.204193,5
0.06673665,0.5122944,0.735015,0.7946632,-0.4370149,1.012399,-0.8048695,-1.241364,-0.9261755,5
0.08882935,0.7341904,1.039255,0.6992455,1.370218,1.30582,-0.4813103,-0.000267877,-0.4392835,5
0.4142623,0.5049768,0.5136216,1.432676,1.076222,1.38956,-1.348703,-0.2979133,-0.864103,5
0.4878248,0.0412687,0.3398903,0.8879365,-0.6847541,0.7701665,-0.4896953,-0.2659056,-0.2859753,5
0.3990269,0.1953347,1.039581,1.979871,-0.1223391,1.29077,-1.245452,-2.651125,-1.348425,5
0.4766468,0.3456245,0.5524344,1.557375,0.6661165,1.106833,-1.161653,-0.3076368,-0.8710682,5
0.9351446,-0.4636639,0.6360613,1.389592,-0.8277193,1.238672,-1.35837,-1.386255,-0.7986658,5
0.06623532,0.5113961,0.6239263,1.901707,-0.700034,0.6742563,-0.163744,-0.191949,-0.2173206,5
0.1548323,-1.186587,1.033527,1.217902,-0.1894943,1.239936,-1.277957,-33.50622,-1.585667,5
0.9254494,-0.5240029,0.6277283,0.7703788,-0.7930942,1.250207,1.795289,-4.172867,-0.9161155,5
0.107513,-0.4891689,1.291177,1.828562,0.3828717,1.077427,-0.9506988,0.4343403,-1.100564,5
0.5904724,-0.6352847,0.9992217,1.820636,-0.5748666,1.355442,-1.127424,-2.387889,-1.184929,5
0.6075913,0.1460115,0.7434537,1.798123,-1.02309,1.107153,-0.4882135,-0.2448198,-0.4272566,5
0.3392088,0.4555399,0.4760448,0.1364367,0.3586784,1.186487,0.7149876,0.796246,-1.004794,5
1.233996,0.7735222,0.7574538,1.786718,0.6965773,0.8903664,-0.9999707,-1.709002,-0.7817296,5
1.190503,0.6573436,0.7505726,1.028897,0.2414395,1.279196,6.796147,0.9087751,-1.297098,5
0.589639,-1.108688,1.398383,1.991729,-1.175201,1.349798,-0.4713249,-0.7925599,-0.6123439,5
0.491296,-0.07196397,0.3385698,1.721968,-1.01729,1.05602,-0.3218756,-0.4380968,-0.3321746,5
0.006780135,-0.353655,0.5174934,0.8846185,0.1473535,1.404595,-1.687101,16.034,-2.150144,5
1.886361,-0.4412698,0.6438525,0.8266504,-0.5647528,1.298403,0.06473503,1.241548,-1.266082,5
1.409697,1.032907,0.8996405,1.677495,-0.2364179,1.377685,-9.123068,0.6654623,-1.5507,5
0.04580622,-0.7771527,1.129153,0.4603513,0.4002964,1.381078,-1.324003,1.179573,-1.501791,5
0.1462018,0.2862208,0.5130246,0.9210587,-0.3172747,0.4761977,-0.3207437,-0.1381906,-0.4386637,5
0.1307152,0.4914533,0.5009821,1.231482,-0.1243511,0.6435081,-0.6211536,-0.570622,-0.6937008,5
0.409379,-0.1151638,0.9450908,1.810604,0.796017,1.396946,-1.204198,-0.2610776,-1.166007,5
0.9807439,0.7870159,0.8650995,1.231726,0.000525466,1.258999,-5.37772,0.5266067,-1.438528,5
0.06549509,0.8239233,1.298862,0.3555713,-1.334299,1.151173,-0.295105,0.406379,-0.4554608,5
0.05414272,-0.05959526,0.5486744,1.045144,0.2814682,1.109867,-1.103519,2.127287,-1.261435,5
0.9798112,-0.07238625,0.08378536,1.280854,0.4118685,1.105149,-3.44883,0.2058614,-0.950616,5
0.09731278,-0.9296535,1.199937,0.7784089,-0.6081501,1.286676,-0.9994472,-2.810853,-1.287822,5
0.1422909,-0.05712126,0.08979829,0.9400391,1.134177,1.265745,-0.7593241,-0.0192041,-0.6409283,5
1.350039,-0.2074909,0.3580638,1.275405,-0.7126405,0.9946906,4.489619,-0.9382355,-0.5294971,5
1.813845,-0.09436121,0.3371727,1.821908,1.138602,1.367841,-131.9817,-0.08085225,-0.7479775,5
0.3688445,0.5649009,1.130775,1.237723,0.693314,1.247704,-0.9898818,-0.5909872,-1.144774,5
0.5010967,-0.3457908,0.5921343,1.264562,1.370487,1.277681,-0.5199712,0.09026896,-0.3467382,5
0.05843307,-0.5950356,1.400454,1.635363,0.3482323,1.016446,-0.9546428,0.9801803,-1.131826,5
1.177895,0.3921773,0.4549236,1.139167,0.5267942,1.223316,35.92647,-1.998041,-0.9685124,5
1.677761,0.1614286,0.2384519,1.054566,0.07188044,1.262129,1.887939,-2.465884,-0.9697752,5
1.130933,-0.07833106,0.2744364,0.881281,-0.3367386,1.043117,1.806595,-2.312753,-0.7960172,5
0.4477989,0.1357118,1.019387,1.277574,0.791101,1.395953,-1.278474,-0.3966757,-1.167912,5
0.5225132,-0.7911854,0.7409504,1.612288,-1.324823,1.411019,-0.5355515,-0.8893552,-0.5621295,5
0.07140691,0.1032159,0.7030082,1.971504,0.8135908,1.36088,-1.171704,0.5478063,-1.261113,5
0.3914502,-0.0542563,0.6838793,0.9404566,-0.4418072,0.8210753,-0.6480831,-0.5347768,-0.6639934,5
0.93143,0.05768788,0.1075716,1.681175,-0.3199114,0.4798526,-0.5670168,-0.3424155,-0.2697705,5
0.9122788,-0.2436752,0.4854873,1.805338,-0.200296,0.8038246,-0.978061,-3.124159,-0.7780801,5
0.3295635,0.09934872,0.08878379,0.500316,-0.6845907,1.235032,-2.19207,-1.179952,-0.7765876,5
1.648118,0.4918486,0.7749574,1.263112,-0.5685068,1.286176,2.689851,-0.1279963,-0.6555344,5
0.9994166,0.1581623,0.1589854,1.788461,-0.57086,1.313472,-2.092999,-1.444845,-0.9469928,5
1.618687,-0.7619956,0.9076679,1.643962,-1.315256,1.206872,8.005373,0.2635414,0.04992842,5
0.03953363,0.7992638,0.9479134,0.7977847,-0.5011505,0.6280762,-0.3205615,-0.1703709,-0.5806033,5
0.5739312,0.2824178,0.5003746,0.5024493,0.9973926,1.211326,5.118443,-0.3848881,-0.6140865,5
1.099936,-0.5627741,0.6780984,1.731212,-1.188645,1.115086,-0.07166244,-0.1561328,-0.1588066,5
0.5647219,-0.00130022,0.2579688,1.11085,-0.321351,1.299024,-1.829405,-2.549966,-1.101996,5
1.982617,-0.01559215,0.6789892,1.427203,-1.177535,1.381289,0.1674094,-0.3885552,-0.2577272,5
0.4391864,-0.3620607,0.6881257,0.8990028,-0.6388062,0.7567099,-0.2666003,-0.2323445,-0.3086537,5
0.2654119,0.4493612,0.4423752,0.1942333,-0.1610739,1.148555,3.775515,-0.07633504,-0.7945163,5
0.6463659,-0.6906151,0.6761253,1.343846,-0.7819579,1.382941,-1.399236,-2.636792,-1.086659,5
1.451783,-0.2743442,0.8618971,1.647477,-0.1127724,1.274497,-4.75252,2.029598,-1.370831,5
0.1287094,-0.09217255,0.789888,0.8715749,-0.6643928,1.244645,-0.8832197,-1.654535,-1.02361,5
0.5401891,-0.5878057,0.6858274,1.784696,-1.031108,0.9470288,-0.07942747,-0.1549912,-0.1292198,5
0.6366061,1.063557,0.9905097,1.260528,-0.3233602,1.236917,-1.972156,0.4501631,-1.661306,5
0.8096681,0.3326666,1.022485,1.93039,0.8867509,1.408825,-1.321965,-0.4707359,-1.09399,5
0.9448385,0.02216006,0.04256491,1.925947,-0.3131162,0.8836671,-1.157082,-1.325108,-0.6937599,5
1.455912,0.1426507,0.2363041,0.5013883,0.6568928,1.26008,0.6302048,-0.2373298,-0.8417193,5
0.06527345,-0.01569202,0.6076512,1.374984,0.24064,0.8601912,-0.830668,1.239474,-0.9536401,5
1.085053,-0.3535555,0.6337215,1.651582,0.6838332,1.331212,-2.299066,-0.1700811,-1.174796,5
0.07138437,0.3181174,0.602132,1.261092,0.150852,0.2560625,-0.1035509,-0.0822572,-0.3838216,5
0.1881802,-0.1394316,1.227025,0.5897821,-0.5097964,0.969402,-0.5580688,-0.324093,-0.885276,5
0.3619076,0.05898912,0.4904899,0.1873211,0.5620615,1.332766,0.7926958,-0.1944945,-1.074711,5
0.4087383,-0.1872895,1.326265,0.8856719,-1.008057,1.256461,-0.4424855,-0.1206326,-0.5965362,5
1.425202,-0.7054241,0.6139597,1.665781,-1.220905,1.316575,-2.137265,-1.099065,-0.5136921,5
0.1357756,-0.837126,1.213635,0.512721,-1.41044,1.299681,-0.07303817,-0.118752,-0.1266768,5
0.24609,0.3480926,0.5605067,0.8601094,-0.4381212,1.350865,-1.450736,-1.486035,-1.167142,5
0.1090155,1.056399,1.39816,1.919631,1.387518,1.21711,-0.244736,0.122884,-0.2992247,5
1.00231,1.018867,1.002148,1.316477,-0.4367732,1.315369,-4.343059,0.4344292,-1.608572,5
0.08492792,-0.4229796,0.5025937,0.07265986,-0.411239,1.1033,3.063253,6.581707,-1.048475,5
0.7782416,-0.1061138,0.6112185,1.030841,-0.09016902,1.028868,-2.327201,-23.93684,-1.027975,5
0.9872682,0.8394437,1.010353,1.360855,-0.4407377,1.395257,-3.697424,0.09569553,-1.42299,5
1.425328,-0.9515585,0.840939,1.688113,-1.118873,1.412453,-3.058447,-3.045376,-0.9319959,5
0.1080337,0.2093558,1.39486,1.826398,-0.08225132,1.339709,-1.20818,-8.901902,-1.469748,5
0.6275514,0.3249074,0.8456174,1.648363,-0.4476795,1.20337,-1.287946,-0.7937297,-1.121041,5
1.595106,0.08140182,0.6551642,1.52001,0.179987,1.405776,17.74616,2.512664,-1.301634,5
1.871915,-0.07781659,0.1409906,0.5790931,-0.545149,0.5919376,-0.06586304,-0.4572473,-0.01622734,5
0.3552558,-1.317023,1.227301,1.832494,-0.5906768,1.289321,-1.099977,-4.072391,-1.437661,5
0.3161254,-0.2774307,0.9276946,1.838725,-0.1294478,0.9019092,-0.7755567,-2.905386,-0.9169706,5
0.04690975,-0.3853411,0.6011397,1.360101,-0.7539358,1.195536,-0.8473081,-2.13851,-1.14425,5
1.781501,-0.3939513,0.6075858,0.7364379,-0.8830281,1.374083,-0.05533953,9.79267,-0.7232723,5
0.1910998,0.2547415,0.9676898,0.5524678,-0.5851002,1.184672,-1.035513,-0.6518406,-1.053558,5
0.2390395,0.01699593,1.060411,0.2202052,-0.8925815,1.330074,0.441295,-0.2153323,-0.3281537,5
1.605299,-0.6544617,0.6114566,1.460758,-0.7954575,1.214249,4.895217,-10.023,-0.9662699,5
0.666664,0.561858,0.6597431,1.338234,-1.545072,1.382253,-0.9295402,0.2067399,-0.1725917,5
0.264402,0.3196035,0.9133761,1.691609,0.5732023,0.9735945,-0.7520293,-0.3133466,-0.852195,5
0.9584125,0.9536965,0.8946197,1.393672,0.2617981,0.9250067,-1.621218,1.051012,-2.838842,5
0.2625564,0.1853314,0.158726,1.305846,-0.8515657,0.767355,-0.1716877,-0.08332815,-0.09025305,5
0.0510607,-0.1144536,0.2466481,0.8514041,-1.34708,1.14019,0.001337387,-0.00360159,-0.003952597,5
0.811026,1.443168,1.228907,1.303999,0.5615759,1.348482,-2.192583,3.26376,-2.756754,5
0.08238845,0.4677677,0.6238207,0.8475944,0.5737798,0.5155048,-0.09329127,0.04277142,-0.1464434,5
0.2024682,-0.223516,0.5234051,0.8987741,-0.3414134,0.9049625,-0.759954,-1.683886,-0.8108678,5
0.1168425,0.9348445,1.058909,1.627053,0.04080666,0.6879337,-0.5630681,2.365492,-1.162866,5
0.1003537,0.7287531,0.9403024,1.038163,1.129874,1.241781,-0.6930512,-0.1662354,-0.6647229,5
1.618514,0.4891611,0.425563,1.892465,-0.1425775,0.9285763,-7.284255,0.06725255,-0.7718383,5
0.7114227,-0.5936737,0.9410118,1.782424,-1.489621,1.3493,-0.008159602,-0.06242377,-0.1085849,5
0.6604075,0.2662892,1.176658,1.544575,-0.9792378,1.074018,-0.3098556,0.1593518,-0.5584686,5
0.1299516,-0.4408622,0.6797102,1.015454,-0.6589617,0.7272962,-0.2476789,-0.4706012,-0.3362712,5
0.4985988,-0.01272981,0.2491786,1.883121,-0.3185305,0.539925,-0.3856286,-0.5263474,-0.3742172,5
1.036636,0.2598146,0.3734457,0.1616085,-0.234112,1.371083,0.4590884,-0.0476382,-0.1534018,5
0.156812,-0.009785163,0.575934,0.6188171,-0.8891582,0.7522989,0.00185501,0.09157709,0.0001611131,5
0.9062189,-0.0813617,0.3080368,1.479265,-0.07423723,1.060013,-1.919823,-16.35964,-0.9774753,5
0.380257,-0.3026159,0.4992605,1.184907,0.09568665,1.2941,-1.46043,2.191163,-1.259224,5
0.66065,0.1827583,0.4545095,1.139465,-0.9281392,1.225658,-1.318864,-0.6087304,-0.6026611,5
0.02701742,0.01510208,0.6593592,0.4646478,-0.3632235,1.080259,-0.9384488,-2.912757,-1.165231,5
1.061981,0.1073455,0.3761222,0.8804648,1.245486,1.374212,3.035579,-0.06323124,-0.5935086,5
0.660662,0.1394531,1.092402,1.827625,0.2865406,1.088622,-0.9381611,-0.4140491,-1.194039,5
0.6164716,-0.3560136,1.027867,1.121657,-0.8248274,1.109216,-0.52493,-0.3509633,-0.5915737,5
0.7563513,-0.0879639,0.2855338,0.8978183,0.9972845,1.359233,-4.564424,-0.1047041,-0.8774432,5
0.7862759,-0.4864025,1.280827,1.694091,-1.348555,1.37774,-0.1979902,-0.03958468,-0.2707707,5
0.2084066,-0.1212822,0.3524661,1.214464,0.230945,0.8861527,-0.857939,0.4715672,-0.8488841,5
1.229559,-0.5482986,0.6613815,1.762205,-0.7435512,1.106844,-1.28173,-1.504342,-0.7617939,5
0.05008458,1.090452,1.408352,0.891736,0.6175619,0.7027282,-0.2395434,-0.1023954,-0.6952895,5
1.910347,-0.378243,0.3677807,1.893803,0.03654609,1.370397,113.7629,1.381603,-1.343437,5
0.3876299,0.0996381,0.562354,1.786508,0.1955751,0.9095008,-0.9331137,0.4126085,-0.906731,5
0.4620131,-0.6240211,0.5607308,1.2133,-1.225135,1.290949,-0.5135703,-0.7648275,-0.4752149,5
1.212013,-1.016966,0.9675044,1.347274,-1.6469,1.399501,0.9256879,0.2344852,0.08459407,5
0.3686957,-0.9034056,0.982765,0.7328187,-1.044107,1.150749,-0.4356966,-0.6831144,-0.4920569,5
0.2016532,0.09403834,0.6464142,0.3963552,0.3112241,1.380669,-2.086094,0.5895629,-1.31655,5
0.05506872,0.8613111,0.9725599,0.6351024,0.5585347,0.9593778,-0.7471232,-0.4569378,-0.9333816,5
